,收盘,delta_position_long_only,position_long_short,delta_position_long_short
2020-05-28,6952.41,0.0,1.0,0.0
2020-05-29,6929.3,0.0,1.0,0.0
2020-06-01,6995.42,0.0,1.0,0.0
2020-06-02,7244.18,-1.0,1.0,-1.0
2020-06-03,7248.87,0.0,0.0,-1.0
2020-06-04,7286.87,1.0,-1.0,1.0
2020-06-05,7290.25,-1.0,0.0,-1.0
2020-06-08,7333.62,0.0,-1.0,0.0
2020-06-09,7334.48,0.0,-1.0,0.0
2020-06-10,7387.06,0.0,-1.0,0.0
2020-06-11,7439.58,0.0,-1.0,0.0
2020-06-12,7395.54,0.0,-1.0,0.0
2020-06-15,7405.2,1.0,-1.0,1.0
2020-06-16,7361.56,0.0,0.0,1.0
2020-06-17,7506.63,0.0,1.0,0.0
2020-06-18,7546.42,0.0,1.0,0.0
2020-06-19,7614.93,0.0,1.0,0.0
2020-06-22,7712.13,0.0,1.0,0.0
2020-06-23,7767.9,0.0,1.0,0.0
2020-06-24,7854.7,0.0,1.0,0.0
2020-06-29,7865.16,0.0,1.0,0.0
2020-06-30,7814.55,0.0,1.0,0.0
2020-07-01,8015.51,0.0,1.0,0.0
2020-07-02,8095.74,0.0,1.0,0.0
2020-07-03,8175.84,0.0,1.0,0.0
2020-07-06,8287.9,0.0,1.0,0.0
2020-07-07,8632.06,-1.0,1.0,-1.0
2020-07-08,8813.29,0.0,0.0,-1.0
2020-07-09,8966.59,0.0,-1.0,0.0
2020-07-10,9213.65,0.0,-1.0,0.0
2020-07-13,9149.69,0.0,-1.0,0.0
2020-07-14,9502.3,0.0,-1.0,0.0
2020-07-15,9373.01,0.0,-1.0,0.0
2020-07-16,9150.37,0.0,-1.0,0.0
2020-07-17,8656.18,0.0,-1.0,0.0
2020-07-20,8760.51,0.0,-1.0,0.0
2020-07-21,8972.58,0.0,-1.0,0.0
2020-07-22,9009.21,0.0,-1.0,0.0
2020-07-23,9103.6,0.0,-1.0,0.0
2020-07-24,9071.83,0.0,-1.0,0.0
2020-07-27,8555.14,0.0,-1.0,0.0
2020-07-28,8612.63,0.0,-1.0,0.0
2020-07-29,8753.0,0.0,-1.0,0.0
2020-07-30,9010.85,0.0,-1.0,0.0
2020-07-31,8945.45,0.0,-1.0,0.0
2020-08-03,9087.86,0.0,-1.0,0.0
2020-08-04,9295.85,0.0,-1.0,0.0
2020-08-05,9199.3,0.0,-1.0,0.0
2020-08-06,9275.24,0.0,-1.0,0.0
2020-08-07,9222.79,0.0,-1.0,0.0
2020-08-10,9095.93,0.0,-1.0,0.0
2020-08-11,9079.26,0.0,-1.0,0.0
2020-08-12,8974.46,1.0,-1.0,1.0
2020-08-13,8916.45,0.0,0.0,1.0
2020-08-14,8892.37,-1.0,1.0,-1.0
2020-08-17,9024.89,0.0,0.0,-1.0
2020-08-18,9180.78,0.0,-1.0,0.0
2020-08-19,9175.17,0.0,-1.0,0.0
2020-08-20,8991.01,0.0,-1.0,0.0
2020-08-21,8898.06,0.0,-1.0,0.0
2020-08-24,9057.33,0.0,-1.0,0.0
2020-08-25,9212.4,0.0,-1.0,0.0
2020-08-26,9171.0,0.0,-1.0,0.0
2020-08-27,9029.22,0.0,-1.0,0.0
2020-08-28,9070.45,0.0,-1.0,0.0
2020-08-31,9269.86,0.0,-1.0,0.0
2020-09-01,9155.03,0.0,-1.0,0.0
2020-09-02,9239.14,0.0,-1.0,0.0
2020-09-03,9268.3,1.0,-1.0,1.0
2020-09-04,9159.9,0.0,0.0,1.0
2020-09-07,9084.62,0.0,1.0,0.0
2020-09-08,8809.04,-1.0,1.0,-1.0
2020-09-09,8769.84,0.0,0.0,-1.0
2020-09-10,8486.74,0.0,-1.0,0.0
2020-09-11,8453.89,0.0,-1.0,0.0
2020-09-14,8613.31,0.0,-1.0,0.0
2020-09-15,8651.32,0.0,-1.0,0.0
2020-09-16,8760.73,0.0,-1.0,0.0
2020-09-17,8672.97,0.0,-1.0,0.0
2020-09-18,8681.44,1.0,-1.0,1.0
2020-09-21,8828.56,0.0,0.0,1.0
2020-09-22,8742.81,0.0,1.0,0.0
2020-09-23,8661.88,0.0,1.0,0.0
2020-09-24,8726.64,0.0,1.0,0.0
2020-09-25,8548.53,0.0,1.0,0.0
2020-09-28,8559.04,0.0,1.0,0.0
2020-09-29,8545.33,0.0,1.0,0.0
2020-09-30,8646.25,0.0,1.0,0.0
2020-10-09,8671.94,0.0,1.0,0.0
2020-10-12,8936.37,0.0,1.0,0.0
2020-10-13,9178.36,0.0,1.0,0.0
2020-10-14,9296.21,0.0,1.0,0.0
2020-10-15,9209.53,0.0,1.0,0.0
2020-10-16,9162.76,0.0,1.0,0.0
2020-10-19,9071.6,0.0,1.0,0.0
2020-10-20,9015.77,0.0,1.0,0.0
2020-10-21,9144.07,0.0,1.0,0.0
2020-10-22,9028.83,0.0,1.0,0.0
2020-10-23,8998.07,0.0,1.0,0.0
2020-10-26,8816.06,0.0,1.0,0.0
2020-10-27,8921.21,0.0,1.0,0.0
2020-10-28,9003.96,0.0,1.0,0.0
2020-10-29,9124.27,0.0,1.0,0.0
2020-10-30,9173.54,0.0,1.0,0.0
2020-11-02,8967.11,0.0,1.0,0.0
2020-11-03,9061.86,0.0,1.0,0.0
2020-11-04,9138.47,0.0,1.0,0.0
2020-11-05,9201.43,0.0,1.0,0.0
2020-11-06,9372.01,0.0,1.0,0.0
2020-11-09,9329.94,0.0,1.0,0.0
2020-11-10,9496.82,0.0,1.0,0.0
2020-11-11,9374.3,0.0,1.0,0.0
2020-11-12,9150.37,0.0,1.0,0.0
2020-11-13,9188.39,0.0,1.0,0.0
2020-11-16,9144.65,-1.0,1.0,-1.0
2020-11-17,9150.15,0.0,0.0,-1.0
2020-11-18,9068.26,0.0,-1.0,0.0
2020-11-19,9000.42,0.0,-1.0,0.0
2020-11-20,9083.93,0.0,-1.0,0.0
2020-11-23,9135.08,0.0,-1.0,0.0
2020-11-24,9148.57,0.0,-1.0,0.0
2020-11-25,9118.2,0.0,-1.0,0.0
2020-11-26,8962.49,0.0,-1.0,0.0
2020-11-27,8942.48,0.0,-1.0,0.0
2020-11-30,9028.19,0.0,-1.0,0.0
2020-12-01,9042.47,0.0,-1.0,0.0
2020-12-02,9195.28,0.0,-1.0,0.0
2020-12-03,9176.63,0.0,-1.0,0.0
2020-12-04,9205.93,0.0,-1.0,0.0
2020-12-07,9273.68,0.0,-1.0,0.0
2020-12-08,9268.85,0.0,-1.0,0.0
2020-12-09,9275.13,0.0,-1.0,0.0
2020-12-10,9138.09,0.0,-1.0,0.0
2020-12-11,9114.02,0.0,-1.0,0.0
2020-12-14,8942.3,0.0,-1.0,0.0
2020-12-15,8998.27,0.0,-1.0,0.0
2020-12-16,9067.26,0.0,-1.0,0.0
2020-12-17,9039.1,0.0,-1.0,0.0
2020-12-18,9081.06,0.0,-1.0,0.0
2020-12-21,9096.28,0.0,-1.0,0.0
2020-12-22,9292.68,0.0,-1.0,0.0
2020-12-23,9174.79,0.0,-1.0,0.0
2020-12-24,9291.12,1.0,-1.0,1.0
2020-12-25,9274.89,0.0,0.0,1.0
2020-12-28,9343.21,0.0,1.0,0.0
2020-12-29,9295.68,-1.0,1.0,-1.0
2020-12-30,9260.93,0.0,0.0,-1.0
2020-12-31,9372.0,0.0,-1.0,0.0
2021-01-04,9545.18,0.0,-1.0,0.0
2021-01-05,9782.16,1.0,-1.0,1.0
2021-01-06,10135.87,0.0,0.0,1.0
2021-01-07,10138.0,0.0,1.0,0.0
2021-01-08,10328.11,0.0,1.0,0.0
2021-01-11,10318.91,0.0,1.0,0.0
2021-01-12,10273.22,0.0,1.0,0.0
2021-01-13,10457.4,0.0,1.0,0.0
2021-01-14,10391.7,0.0,1.0,0.0
2021-01-15,10140.04,0.0,1.0,0.0
2021-01-18,10109.69,0.0,1.0,0.0
2021-01-19,10296.46,0.0,1.0,0.0
2021-01-20,10107.31,0.0,1.0,0.0
2021-01-21,10198.48,0.0,1.0,0.0
2021-01-22,10392.38,0.0,1.0,0.0
2021-01-25,10510.31,0.0,1.0,0.0
2021-01-26,10528.68,0.0,1.0,0.0
2021-01-27,10350.53,0.0,1.0,0.0
2021-01-28,10449.74,0.0,1.0,0.0
2021-01-29,10056.76,0.0,1.0,0.0
2021-02-01,9992.64,0.0,1.0,0.0
2021-02-02,10181.74,-1.0,1.0,-1.0
2021-02-03,10386.46,0.0,0.0,-1.0
2021-02-04,10262.7,0.0,-1.0,0.0
2021-02-05,10170.19,0.0,-1.0,0.0
2021-02-08,10052.68,0.0,-1.0,0.0
2021-02-09,10220.79,0.0,-1.0,0.0
2021-02-10,10505.53,0.0,-1.0,0.0
2021-02-18,10797.85,0.0,-1.0,0.0
2021-02-19,10675.34,0.0,-1.0,0.0
2021-02-22,10684.73,0.0,-1.0,0.0
2021-02-23,10408.13,0.0,-1.0,0.0
2021-02-24,10310.29,0.0,-1.0,0.0
2021-02-25,10013.87,0.0,-1.0,0.0
2021-02-26,9968.26,0.0,-1.0,0.0
2021-03-01,9706.99,0.0,-1.0,0.0
2021-03-02,9977.23,0.0,-1.0,0.0
2021-03-03,9948.32,0.0,-1.0,0.0
2021-03-04,10059.37,0.0,-1.0,0.0
2021-03-05,9700.28,0.0,-1.0,0.0
2021-03-08,9705.35,0.0,-1.0,0.0
2021-03-09,9320.32,0.0,-1.0,0.0
2021-03-10,9054.52,0.0,-1.0,0.0
2021-03-11,9087.64,0.0,-1.0,0.0
2021-03-12,9236.47,0.0,-1.0,0.0
2021-03-15,9215.1,0.0,-1.0,0.0
2021-03-16,8954.09,0.0,-1.0,0.0
2021-03-17,8987.77,0.0,-1.0,0.0
2021-03-18,9112.5,0.0,-1.0,0.0
2021-03-19,9176.51,0.0,-1.0,0.0
2021-03-22,8899.01,0.0,-1.0,0.0
2021-03-23,8981.95,0.0,-1.0,0.0
2021-03-24,8847.2,0.0,-1.0,0.0
2021-03-25,8687.81,0.0,-1.0,0.0
2021-03-26,8711.12,1.0,-1.0,1.0
2021-03-29,8950.9,0.0,0.0,1.0
2021-03-30,8915.95,0.0,1.0,0.0
2021-03-31,8987.02,0.0,1.0,0.0
2021-04-01,8890.6,-1.0,1.0,-1.0
2021-04-02,9035.63,0.0,0.0,-1.0
2021-04-06,9114.22,0.0,-1.0,0.0
2021-04-07,9103.88,1.0,-1.0,1.0
2021-04-08,9031.61,0.0,0.0,1.0
2021-04-09,9020.58,0.0,1.0,0.0
2021-04-12,8887.39,0.0,1.0,0.0
2021-04-13,8635.17,0.0,1.0,0.0
2021-04-14,8673.13,0.0,1.0,0.0
2021-04-15,8784.72,0.0,1.0,0.0
2021-04-16,8749.77,0.0,1.0,0.0
2021-04-19,8756.82,0.0,1.0,0.0
2021-04-20,9106.79,0.0,1.0,0.0
2021-04-21,9113.54,0.0,1.0,0.0
2021-04-22,9138.11,0.0,1.0,0.0
2021-04-23,9183.7,0.0,1.0,0.0
2021-04-26,9228.05,0.0,1.0,0.0
2021-04-27,9184.27,0.0,1.0,0.0
2021-04-28,9182.45,0.0,1.0,0.0
2021-04-29,9245.01,0.0,1.0,0.0
2021-04-30,9291.21,0.0,1.0,0.0
2021-05-06,9266.22,0.0,1.0,0.0
2021-05-07,9118.58,0.0,1.0,0.0
2021-05-10,8971.32,0.0,1.0,0.0
2021-05-11,8911.26,0.0,1.0,0.0
2021-05-12,8912.04,0.0,1.0,0.0
2021-05-13,8970.63,0.0,1.0,0.0
2021-05-14,8870.65,0.0,1.0,0.0
2021-05-17,9006.35,0.0,1.0,0.0
2021-05-18,9192.86,0.0,1.0,0.0
2021-05-19,9207.04,0.0,1.0,0.0
2021-05-20,9257.64,0.0,1.0,0.0
2021-05-21,9302.92,0.0,1.0,0.0
2021-05-24,9230.84,0.0,1.0,0.0
2021-05-25,9307.48,0.0,1.0,0.0
2021-05-26,9534.01,0.0,1.0,0.0
2021-05-27,9480.66,0.0,1.0,0.0
2021-05-28,9544.11,0.0,1.0,0.0
2021-05-31,9506.21,-1.0,1.0,-1.0
2021-06-01,9583.59,0.0,0.0,-1.0
2021-06-02,9652.39,0.0,-1.0,0.0
2021-06-03,9545.3,1.0,-1.0,1.0
2021-06-04,9477.49,0.0,0.0,1.0
2021-06-07,9567.87,-1.0,1.0,-1.0
2021-06-08,9574.05,0.0,0.0,-1.0
2021-06-09,9508.57,0.0,-1.0,0.0
2021-06-10,9532.17,0.0,-1.0,0.0
2021-06-11,9621.38,0.0,-1.0,0.0
2021-06-15,9497.52,0.0,-1.0,0.0
2021-06-16,9443.05,0.0,-1.0,0.0
2021-06-17,9184.44,0.0,-1.0,0.0
2021-06-18,9323.17,0.0,-1.0,0.0
2021-06-21,9413.11,0.0,-1.0,0.0
2021-06-22,9475.82,0.0,-1.0,0.0
2021-06-23,9493.75,0.0,-1.0,0.0
2021-06-24,9644.94,0.0,-1.0,0.0
2021-06-25,9686.53,0.0,-1.0,0.0
2021-06-28,9812.94,0.0,-1.0,0.0
2021-06-29,9904.05,0.0,-1.0,0.0
2021-06-30,9823.44,0.0,-1.0,0.0
2021-07-01,9894.71,0.0,-1.0,0.0
2021-07-02,9773.38,0.0,-1.0,0.0
2021-07-05,9568.92,0.0,-1.0,0.0
2021-07-06,9654.77,0.0,-1.0,0.0
2021-07-07,9654.08,0.0,-1.0,0.0
2021-07-08,9821.59,0.0,-1.0,0.0
2021-07-09,9756.39,0.0,-1.0,0.0
2021-07-12,9711.06,0.0,-1.0,0.0
2021-07-13,9882.56,0.0,-1.0,0.0
2021-07-14,9893.43,0.0,-1.0,0.0
2021-07-15,9759.7,0.0,-1.0,0.0
2021-07-16,9834.8,0.0,-1.0,0.0
2021-07-19,9713.5,0.0,-1.0,0.0
2021-07-20,9669.05,0.0,-1.0,0.0
2021-07-21,9703.75,0.0,-1.0,0.0
2021-07-22,9865.85,0.0,-1.0,0.0
2021-07-23,9926.17,0.0,-1.0,0.0
2021-07-26,9798.56,0.0,-1.0,0.0
2021-07-27,9596.68,0.0,-1.0,0.0
2021-07-28,9208.82,0.0,-1.0,0.0
2021-07-29,9189.91,0.0,-1.0,0.0
2021-07-30,9459.83,0.0,-1.0,0.0
2021-08-02,9428.93,0.0,-1.0,0.0
2021-08-03,9649.46,0.0,-1.0,0.0
2021-08-04,9533.21,0.0,-1.0,0.0
2021-08-05,9814.27,0.0,-1.0,0.0
2021-08-06,9749.03,0.0,-1.0,0.0
2021-08-09,9697.57,0.0,-1.0,0.0
2021-08-10,9795.6,0.0,-1.0,0.0
2021-08-11,9804.28,0.0,-1.0,0.0
2021-08-12,9804.52,0.0,-1.0,0.0
2021-08-13,9766.68,0.0,-1.0,0.0
2021-08-16,9654.8,0.0,-1.0,0.0
2021-08-17,9503.59,0.0,-1.0,0.0
2021-08-18,9280.67,0.0,-1.0,0.0
2021-08-19,9333.89,0.0,-1.0,0.0
2021-08-20,9424.94,0.0,-1.0,0.0
2021-08-23,9352.26,0.0,-1.0,0.0
2021-08-24,9573.25,0.0,-1.0,0.0
2021-08-25,9677.36,0.0,-1.0,0.0
2021-08-26,9689.18,0.0,-1.0,0.0
2021-08-27,9540.64,0.0,-1.0,0.0
2021-08-30,9571.99,0.0,-1.0,0.0
2021-08-31,9528.51,0.0,-1.0,0.0
2021-09-01,9478.47,0.0,-1.0,0.0
2021-09-02,9445.54,0.0,-1.0,0.0
2021-09-03,9432.29,0.0,-1.0,0.0
2021-09-06,9330.67,0.0,-1.0,0.0
2021-09-07,9594.78,0.0,-1.0,0.0
2021-09-08,9674.84,0.0,-1.0,0.0
2021-09-09,9692.41,0.0,-1.0,0.0
2021-09-10,9642.86,0.0,-1.0,0.0
2021-09-13,9682.34,0.0,-1.0,0.0
2021-09-14,9625.95,0.0,-1.0,0.0
2021-09-15,9600.83,0.0,-1.0,0.0
2021-09-16,9601.51,0.0,-1.0,0.0
2021-09-17,9401.56,0.0,-1.0,0.0
2021-09-22,9455.79,0.0,-1.0,0.0
2021-09-23,9395.13,0.0,-1.0,0.0
2021-09-24,9467.87,0.0,-1.0,0.0
2021-09-27,9464.91,1.0,-1.0,1.0
2021-09-28,9446.29,0.0,0.0,1.0
2021-09-29,9378.59,0.0,1.0,0.0
2021-09-30,9245.08,-1.0,1.0,-1.0
2021-10-08,9401.72,1.0,0.0,1.0
2021-10-11,9451.29,0.0,1.0,0.0
2021-10-12,9487.74,0.0,1.0,0.0
2021-10-13,9315.02,0.0,1.0,0.0
2021-10-14,9477.54,0.0,1.0,0.0
2021-10-15,9461.84,0.0,1.0,0.0
2021-10-18,9539.07,0.0,1.0,0.0
2021-10-19,9511.83,0.0,1.0,0.0
2021-10-20,9642.89,0.0,1.0,0.0
2021-10-21,9616.96,0.0,1.0,0.0
2021-10-22,9577.8,0.0,1.0,0.0
2021-10-25,9627.11,0.0,1.0,0.0
2021-10-26,9718.22,0.0,1.0,0.0
2021-10-27,9726.38,0.0,1.0,0.0
2021-10-28,9679.49,0.0,1.0,0.0
2021-10-29,9615.43,0.0,1.0,0.0
2021-11-01,9760.04,0.0,1.0,0.0
2021-11-02,9797.35,0.0,1.0,0.0
2021-11-03,9792.49,0.0,1.0,0.0
2021-11-04,9762.11,0.0,1.0,0.0
2021-11-05,9894.8,0.0,1.0,0.0
2021-11-08,9814.2,0.0,1.0,0.0
2021-11-09,9824.73,0.0,1.0,0.0
2021-11-10,9849.16,0.0,1.0,0.0
2021-11-11,9768.6,0.0,1.0,0.0
2021-11-12,9875.0,0.0,1.0,0.0
2021-11-15,9916.64,0.0,1.0,0.0
2021-11-16,9840.81,-1.0,1.0,-1.0
2021-11-17,9822.71,0.0,0.0,-1.0
2021-11-18,9876.85,0.0,-1.0,0.0
2021-11-19,9779.41,0.0,-1.0,0.0
2021-11-22,9887.82,0.0,-1.0,0.0
2021-11-23,10007.15,0.0,-1.0,0.0
2021-11-24,9907.36,1.0,-1.0,1.0
2021-11-25,9831.28,0.0,0.0,1.0
2021-11-26,9790.62,0.0,1.0,0.0
2021-11-29,9745.84,-1.0,1.0,-1.0
2021-11-30,9760.42,0.0,0.0,-1.0
2021-12-01,9782.15,1.0,-1.0,1.0
2021-12-02,9731.47,0.0,0.0,1.0
2021-12-03,9683.21,0.0,1.0,0.0
2021-12-06,9780.34,-1.0,1.0,-1.0
2021-12-07,9705.82,0.0,0.0,-1.0
2021-12-08,9676.52,0.0,-1.0,0.0
2021-12-09,9931.44,0.0,-1.0,0.0
2021-12-10,10075.43,0.0,-1.0,0.0
2021-12-13,10056.61,0.0,-1.0,0.0
2021-12-14,10109.98,0.0,-1.0,0.0
2021-12-15,10037.86,0.0,-1.0,0.0
2021-12-16,9940.21,0.0,-1.0,0.0
2021-12-17,9980.33,0.0,-1.0,0.0
2021-12-20,9806.65,0.0,-1.0,0.0
2021-12-21,9578.63,0.0,-1.0,0.0
2021-12-22,9674.19,0.0,-1.0,0.0
2021-12-23,9789.49,0.0,-1.0,0.0
2021-12-24,9852.69,0.0,-1.0,0.0
2021-12-27,9810.99,0.0,-1.0,0.0
2021-12-28,9805.36,0.0,-1.0,0.0
2021-12-29,9902.69,0.0,-1.0,0.0
2021-12-30,9819.8,0.0,-1.0,0.0
2021-12-31,9922.18,0.0,-1.0,0.0
2022-01-04,9985.74,1.0,-1.0,1.0
2022-01-05,9994.21,0.0,0.0,1.0
2022-01-06,9744.79,0.0,1.0,0.0
2022-01-07,9650.21,0.0,1.0,0.0
2022-01-10,9572.97,0.0,1.0,0.0
2022-01-11,9645.48,-1.0,1.0,-1.0
2022-01-12,9466.6,0.0,0.0,-1.0
2022-01-13,9628.25,1.0,-1.0,1.0
2022-01-14,9422.95,0.0,0.0,1.0
2022-01-17,9452.97,0.0,1.0,0.0
2022-01-18,9623.33,0.0,1.0,0.0
2022-01-19,9686.95,0.0,1.0,0.0
2022-01-20,9542.28,0.0,1.0,0.0
2022-01-21,9577.8,0.0,1.0,0.0
2022-01-24,9457.65,-1.0,1.0,-1.0
2022-01-25,9544.39,0.0,0.0,-1.0
2022-01-26,9316.45,0.0,-1.0,0.0
2022-01-27,9389.63,0.0,-1.0,0.0
2022-01-28,9152.1,0.0,-1.0,0.0
2022-02-07,9077.82,1.0,-1.0,1.0
2022-02-08,9176.03,0.0,0.0,1.0
2022-02-09,9003.19,0.0,1.0,0.0
2022-02-10,9131.85,0.0,1.0,0.0
2022-02-11,9110.87,0.0,1.0,0.0
2022-02-14,8969.67,-1.0,1.0,-1.0
2022-02-15,8924.9,0.0,0.0,-1.0
2022-02-16,9115.1,0.0,-1.0,0.0
2022-02-17,9118.63,0.0,-1.0,0.0
2022-02-18,9202.41,1.0,-1.0,1.0
2022-02-21,9198.92,0.0,0.0,1.0
2022-02-22,9220.85,0.0,1.0,0.0
2022-02-23,9125.69,-1.0,1.0,-1.0
2022-02-24,9315.03,0.0,0.0,-1.0
2022-02-25,9127.87,0.0,-1.0,0.0
2022-02-28,9222.16,0.0,-1.0,0.0
2022-03-01,9254.91,1.0,-1.0,1.0
2022-03-02,9243.05,0.0,0.0,1.0
2022-03-03,9133.38,0.0,1.0,0.0
2022-03-04,9008.12,0.0,1.0,0.0
2022-03-07,8897.35,-1.0,1.0,-1.0
2022-03-08,8575.94,0.0,0.0,-1.0
2022-03-09,8354.3,0.0,-1.0,0.0
2022-03-10,8305.06,0.0,-1.0,0.0
2022-03-11,8479.95,0.0,-1.0,0.0
2022-03-14,8484.51,0.0,-1.0,0.0
2022-03-15,8225.33,0.0,-1.0,0.0
2022-03-16,7883.3,0.0,-1.0,0.0
2022-03-17,8175.85,0.0,-1.0,0.0
2022-03-18,8376.39,0.0,-1.0,0.0
2022-03-21,8342.91,0.0,-1.0,0.0
2022-03-22,8402.9,0.0,-1.0,0.0
2022-03-23,8349.79,0.0,-1.0,0.0
2022-03-24,8386.3,0.0,-1.0,0.0
2022-03-25,8298.36,0.0,-1.0,0.0
2022-03-28,8137.69,0.0,-1.0,0.0
2022-03-29,8042.83,0.0,-1.0,0.0
2022-03-30,8021.05,0.0,-1.0,0.0
2022-03-31,8242.92,0.0,-1.0,0.0
2022-04-01,8124.42,0.0,-1.0,0.0
2022-04-06,8218.52,0.0,-1.0,0.0
2022-04-07,8163.11,0.0,-1.0,0.0
2022-04-08,8058.42,0.0,-1.0,0.0
2022-04-11,8042.63,0.0,-1.0,0.0
2022-04-12,7745.9,0.0,-1.0,0.0
2022-04-13,7877.71,0.0,-1.0,0.0
2022-04-14,7753.62,0.0,-1.0,0.0
2022-04-15,7835.04,0.0,-1.0,0.0
2022-04-18,7773.63,1.0,-1.0,1.0
2022-04-19,7866.23,0.0,0.0,1.0
2022-04-20,7844.11,-1.0,1.0,-1.0
2022-04-21,7731.1,0.0,0.0,-1.0
2022-04-22,7524.84,1.0,-1.0,1.0
2022-04-25,7490.31,0.0,0.0,1.0
2022-04-26,7032.01,0.0,1.0,0.0
2022-04-27,6925.16,0.0,1.0,0.0
2022-04-28,7261.16,0.0,1.0,0.0
2022-04-29,7303.67,0.0,1.0,0.0
2022-05-05,7613.63,0.0,1.0,0.0
2022-05-06,7618.68,0.0,1.0,0.0
2022-05-09,7427.39,0.0,1.0,0.0
2022-05-10,7380.86,0.0,1.0,0.0
2022-05-11,7482.92,0.0,1.0,0.0
2022-05-12,7638.98,0.0,1.0,0.0
2022-05-13,7602.74,0.0,1.0,0.0
2022-05-16,7624.95,0.0,1.0,0.0
2022-05-17,7574.62,0.0,1.0,0.0
2022-05-18,7708.6,0.0,1.0,0.0
2022-05-19,7698.76,0.0,1.0,0.0
2022-05-20,7737.63,0.0,1.0,0.0
2022-05-23,7849.24,0.0,1.0,0.0
2022-05-24,7860.0,0.0,1.0,0.0
2022-05-25,7598.4,0.0,1.0,0.0
2022-05-26,7662.19,-1.0,1.0,-1.0
2022-05-27,7712.05,0.0,0.0,-1.0
2022-05-30,7709.64,0.0,-1.0,0.0
2022-05-31,7792.64,0.0,-1.0,0.0
2022-06-01,7958.51,0.0,-1.0,0.0
2022-06-02,7950.84,0.0,-1.0,0.0
2022-06-06,8024.39,0.0,-1.0,0.0
2022-06-07,8268.06,1.0,-1.0,1.0
2022-06-08,8251.89,0.0,0.0,1.0
2022-06-09,8339.41,0.0,1.0,0.0
2022-06-10,8208.81,0.0,1.0,0.0
2022-06-13,8398.95,0.0,1.0,0.0
2022-06-14,8389.26,0.0,1.0,0.0
2022-06-15,8363.81,0.0,1.0,0.0
2022-06-16,8376.31,0.0,1.0,0.0
2022-06-17,8410.4,0.0,1.0,0.0
2022-06-20,8498.24,0.0,1.0,0.0
2022-06-21,8603.84,0.0,1.0,0.0
2022-06-22,8576.63,0.0,1.0,0.0
2022-06-23,8422.03,0.0,1.0,0.0
2022-06-24,8572.62,0.0,1.0,0.0
2022-06-27,8645.87,0.0,1.0,0.0
2022-06-28,8784.92,0.0,1.0,0.0
2022-06-29,8930.87,0.0,1.0,0.0
2022-06-30,8699.95,0.0,1.0,0.0
2022-07-01,8831.53,0.0,1.0,0.0
2022-07-04,8836.57,0.0,1.0,0.0
2022-07-05,8981.41,0.0,1.0,0.0
2022-07-06,8969.79,0.0,1.0,0.0
2022-07-07,8874.78,0.0,1.0,0.0
2022-07-08,8944.07,0.0,1.0,0.0
2022-07-11,8889.51,0.0,1.0,0.0
2022-07-12,8670.52,0.0,1.0,0.0
2022-07-13,8535.85,0.0,1.0,0.0
2022-07-14,8540.61,0.0,1.0,0.0
2022-07-15,8589.64,0.0,1.0,0.0
2022-07-18,8509.56,0.0,1.0,0.0
2022-07-19,8528.02,0.0,1.0,0.0
2022-07-20,8528.03,0.0,1.0,0.0
2022-07-21,8561.26,0.0,1.0,0.0
2022-07-22,8458.64,-1.0,1.0,-1.0
2022-07-25,8415.34,0.0,0.0,-1.0
2022-07-26,8335.81,0.0,-1.0,0.0
2022-07-27,8430.77,0.0,-1.0,0.0
2022-07-28,8436.72,0.0,-1.0,0.0
2022-07-29,8479.03,0.0,-1.0,0.0
2022-08-01,8365.38,0.0,-1.0,0.0
2022-08-02,8474.02,0.0,-1.0,0.0
2022-08-03,8281.85,0.0,-1.0,0.0
2022-08-04,8206.12,0.0,-1.0,0.0
2022-08-05,8269.01,0.0,-1.0,0.0
2022-08-08,8407.75,0.0,-1.0,0.0
2022-08-09,8467.35,0.0,-1.0,0.0
2022-08-10,8466.42,0.0,-1.0,0.0
2022-08-11,8379.71,0.0,-1.0,0.0
2022-08-12,8562.58,0.0,-1.0,0.0
2022-08-15,8526.83,0.0,-1.0,0.0
2022-08-16,8559.73,0.0,-1.0,0.0
2022-08-17,8548.51,0.0,-1.0,0.0
2022-08-18,8617.26,0.0,-1.0,0.0
2022-08-19,8553.67,0.0,-1.0,0.0
2022-08-22,8424.71,0.0,-1.0,0.0
2022-08-23,8552.33,0.0,-1.0,0.0
2022-08-24,8516.44,0.0,-1.0,0.0
2022-08-25,8285.25,0.0,-1.0,0.0
2022-08-26,8273.42,0.0,-1.0,0.0
2022-08-29,8263.31,0.0,-1.0,0.0
2022-08-30,8212.88,0.0,-1.0,0.0
2022-08-31,8184.74,0.0,-1.0,0.0
2022-09-01,8042.23,0.0,-1.0,0.0
2022-09-02,7975.7,0.0,-1.0,0.0
2022-09-05,7966.78,0.0,-1.0,0.0
2022-09-06,7914.21,0.0,-1.0,0.0
2022-09-07,8017.98,0.0,-1.0,0.0
2022-09-08,8046.22,0.0,-1.0,0.0
2022-09-09,7987.45,0.0,-1.0,0.0
2022-09-13,8072.77,0.0,-1.0,0.0
2022-09-14,8132.86,0.0,-1.0,0.0
2022-09-15,8059.94,0.0,-1.0,0.0
2022-09-16,7874.81,0.0,-1.0,0.0
2022-09-19,7714.82,0.0,-1.0,0.0
2022-09-20,7717.58,0.0,-1.0,0.0
2022-09-21,7791.88,0.0,-1.0,0.0
