,收盘,delta_position_long_only,position_long_short,delta_position_long_short
2014-04-14,2270.67,0.0,1.0,0.0
2014-04-15,2268.61,0.0,1.0,0.0
2014-04-16,2229.46,0.0,1.0,0.0
2014-04-17,2232.53,0.0,1.0,0.0
2014-04-18,2224.8,0.0,1.0,0.0
2014-04-21,2224.48,0.0,1.0,0.0
2014-04-22,2187.25,0.0,1.0,0.0
2014-04-23,2196.79,0.0,1.0,0.0
2014-04-24,2194.67,0.0,1.0,0.0
2014-04-25,2190.47,0.0,1.0,0.0
2014-04-28,2167.83,0.0,1.0,0.0
2014-04-29,2134.97,0.0,1.0,0.0
2014-04-30,2158.47,-1.0,1.0,-1.0
2014-05-05,2158.66,0.0,0.0,-1.0
2014-05-06,2156.47,0.0,-1.0,0.0
2014-05-07,2157.33,0.0,-1.0,0.0
2014-05-08,2137.32,0.0,-1.0,0.0
2014-05-09,2135.5,0.0,-1.0,0.0
2014-05-12,2133.91,0.0,-1.0,0.0
2014-05-13,2180.05,0.0,-1.0,0.0
2014-05-14,2174.85,0.0,-1.0,0.0
2014-05-15,2172.37,0.0,-1.0,0.0
2014-05-16,2144.08,0.0,-1.0,0.0
2014-05-19,2145.95,0.0,-1.0,0.0
2014-05-20,2115.14,0.0,-1.0,0.0
2014-05-21,2115.77,0.0,-1.0,0.0
2014-05-22,2135.91,0.0,-1.0,0.0
2014-05-23,2130.87,0.0,-1.0,0.0
2014-05-26,2148.41,0.0,-1.0,0.0
2014-05-27,2155.98,1.0,-1.0,1.0
2014-05-28,2147.28,0.0,0.0,1.0
2014-05-29,2169.35,0.0,1.0,0.0
2014-05-30,2155.16,0.0,1.0,0.0
2014-06-03,2156.46,0.0,1.0,0.0
2014-06-04,2149.92,0.0,1.0,0.0
2014-06-05,2128.27,0.0,1.0,0.0
2014-06-06,2150.6,0.0,1.0,0.0
2014-06-09,2134.72,0.0,1.0,0.0
2014-06-10,2134.28,0.0,1.0,0.0
2014-06-11,2161.27,0.0,1.0,0.0
2014-06-12,2160.77,0.0,1.0,0.0
2014-06-13,2153.41,0.0,1.0,0.0
2014-06-16,2176.24,0.0,1.0,0.0
2014-06-17,2191.85,0.0,1.0,0.0
2014-06-18,2169.67,0.0,1.0,0.0
2014-06-19,2160.24,0.0,1.0,0.0
2014-06-20,2126.91,0.0,1.0,0.0
2014-06-23,2136.73,-1.0,1.0,-1.0
2014-06-24,2134.11,0.0,0.0,-1.0
2014-06-25,2144.82,1.0,-1.0,1.0
2014-06-26,2133.37,0.0,0.0,1.0
2014-06-27,2149.08,0.0,1.0,0.0
2014-06-30,2150.26,0.0,1.0,0.0
2014-07-01,2165.12,0.0,1.0,0.0
2014-07-02,2164.56,0.0,1.0,0.0
2014-07-03,2170.87,0.0,1.0,0.0
2014-07-04,2180.19,0.0,1.0,0.0
2014-07-07,2178.7,0.0,1.0,0.0
2014-07-08,2176.29,0.0,1.0,0.0
2014-07-09,2180.47,0.0,1.0,0.0
2014-07-10,2148.71,0.0,1.0,0.0
2014-07-11,2142.85,0.0,1.0,0.0
2014-07-14,2148.01,0.0,1.0,0.0
2014-07-15,2171.76,0.0,1.0,0.0
2014-07-16,2174.98,-1.0,1.0,-1.0
2014-07-17,2170.87,0.0,0.0,-1.0
2014-07-18,2157.07,0.0,-1.0,0.0
2014-07-21,2164.14,0.0,-1.0,0.0
2014-07-22,2166.29,0.0,-1.0,0.0
2014-07-23,2192.7,0.0,-1.0,0.0
2014-07-24,2197.83,0.0,-1.0,0.0
2014-07-25,2237.01,0.0,-1.0,0.0
2014-07-28,2260.45,0.0,-1.0,0.0
2014-07-29,2323.9,0.0,-1.0,0.0
2014-07-30,2331.37,0.0,-1.0,0.0
2014-07-31,2322.01,0.0,-1.0,0.0
2014-08-01,2350.25,0.0,-1.0,0.0
2014-08-04,2329.4,0.0,-1.0,0.0
2014-08-05,2375.62,0.0,-1.0,0.0
2014-08-06,2369.35,0.0,-1.0,0.0
2014-08-07,2363.22,0.0,-1.0,0.0
2014-08-08,2327.46,0.0,-1.0,0.0
2014-08-11,2331.13,0.0,-1.0,0.0
2014-08-12,2365.35,0.0,-1.0,0.0
2014-08-13,2357.05,1.0,-1.0,1.0
2014-08-14,2358.9,0.0,0.0,1.0
2014-08-15,2335.95,0.0,1.0,0.0
2014-08-18,2360.64,0.0,1.0,0.0
2014-08-19,2374.56,0.0,1.0,0.0
2014-08-20,2374.77,0.0,1.0,0.0
2014-08-21,2366.14,0.0,1.0,0.0
2014-08-22,2354.24,0.0,1.0,0.0
2014-08-25,2365.36,0.0,1.0,0.0
2014-08-26,2342.86,0.0,1.0,0.0
2014-08-27,2324.09,0.0,1.0,0.0
2014-08-28,2327.59,0.0,1.0,0.0
2014-08-29,2311.28,0.0,1.0,0.0
2014-09-01,2338.29,0.0,1.0,0.0
2014-09-02,2355.32,0.0,1.0,0.0
2014-09-03,2386.46,0.0,1.0,0.0
2014-09-04,2408.84,0.0,1.0,0.0
2014-09-05,2426.22,0.0,1.0,0.0
2014-09-09,2449.26,0.0,1.0,0.0
2014-09-10,2445.22,0.0,1.0,0.0
2014-09-11,2432.43,0.0,1.0,0.0
2014-09-12,2423.45,0.0,1.0,0.0
2014-09-15,2438.36,0.0,1.0,0.0
2014-09-16,2437.19,0.0,1.0,0.0
2014-09-17,2388.76,-1.0,1.0,-1.0
2014-09-18,2401.33,0.0,0.0,-1.0
2014-09-19,2408.66,0.0,-1.0,0.0
2014-09-22,2425.21,0.0,-1.0,0.0
2014-09-23,2378.92,0.0,-1.0,0.0
2014-09-24,2399.46,0.0,-1.0,0.0
2014-09-25,2441.86,0.0,-1.0,0.0
2014-09-26,2436.97,0.0,-1.0,0.0
2014-09-29,2437.2,0.0,-1.0,0.0
2014-09-30,2447.8,0.0,-1.0,0.0
2014-10-08,2450.99,0.0,-1.0,0.0
2014-10-09,2478.38,0.0,-1.0,0.0
2014-10-10,2481.96,1.0,-1.0,1.0
2014-10-13,2466.79,0.0,0.0,1.0
2014-10-14,2454.95,-1.0,1.0,-1.0
2014-10-15,2446.56,0.0,0.0,-1.0
2014-10-16,2463.87,0.0,-1.0,0.0
2014-10-17,2444.4,0.0,-1.0,0.0
2014-10-20,2441.73,0.0,-1.0,0.0
2014-10-21,2454.71,0.0,-1.0,0.0
2014-10-22,2433.39,0.0,-1.0,0.0
2014-10-23,2418.64,1.0,-1.0,1.0
2014-10-24,2395.94,0.0,0.0,1.0
2014-10-27,2390.71,0.0,1.0,0.0
2014-10-28,2368.83,-1.0,1.0,-1.0
2014-10-29,2416.65,0.0,0.0,-1.0
2014-10-30,2451.38,0.0,-1.0,0.0
2014-10-31,2468.93,0.0,-1.0,0.0
2014-11-03,2508.32,0.0,-1.0,0.0
2014-11-04,2512.55,0.0,-1.0,0.0
2014-11-05,2513.17,0.0,-1.0,0.0
2014-11-06,2503.45,0.0,-1.0,0.0
2014-11-07,2506.07,0.0,-1.0,0.0
2014-11-10,2502.15,0.0,-1.0,0.0
2014-11-11,2565.73,0.0,-1.0,0.0
2014-11-12,2558.61,0.0,-1.0,0.0
2014-11-13,2594.32,0.0,-1.0,0.0
2014-11-14,2579.75,0.0,-1.0,0.0
2014-11-17,2581.09,1.0,-1.0,1.0
2014-11-18,2567.1,0.0,0.0,1.0
2014-11-19,2541.42,0.0,1.0,0.0
2014-11-20,2537.22,0.0,1.0,0.0
2014-11-21,2537.1,0.0,1.0,0.0
2014-11-24,2583.46,0.0,1.0,0.0
2014-11-25,2649.26,0.0,1.0,0.0
2014-11-26,2685.56,0.0,1.0,0.0
2014-11-27,2723.02,0.0,1.0,0.0
2014-11-28,2754.49,0.0,1.0,0.0
2014-12-01,2808.82,0.0,1.0,0.0
2014-12-02,2819.81,0.0,1.0,0.0
2014-12-03,2923.94,0.0,1.0,0.0
2014-12-04,2967.55,0.0,1.0,0.0
2014-12-05,3104.35,0.0,1.0,0.0
2014-12-08,3124.89,0.0,1.0,0.0
2014-12-09,3252.88,0.0,1.0,0.0
2014-12-10,3106.91,0.0,1.0,0.0
2014-12-11,3221.55,0.0,1.0,0.0
2014-12-12,3183.01,0.0,1.0,0.0
2014-12-15,3193.23,0.0,1.0,0.0
2014-12-16,3217.23,0.0,1.0,0.0
2014-12-17,3303.4,0.0,1.0,0.0
2014-12-18,3360.6,0.0,1.0,0.0
2014-12-19,3345.93,0.0,1.0,0.0
2014-12-22,3383.17,0.0,1.0,0.0
2014-12-23,3394.48,0.0,1.0,0.0
2014-12-24,3324.92,0.0,1.0,0.0
2014-12-25,3230.39,0.0,1.0,0.0
2014-12-26,3335.42,-1.0,1.0,-1.0
2014-12-29,3445.84,0.0,0.0,-1.0
2014-12-30,3455.46,1.0,-1.0,1.0
2014-12-31,3457.55,0.0,0.0,1.0
2015-01-05,3533.71,0.0,1.0,0.0
2015-01-06,3641.54,0.0,1.0,0.0
2015-01-07,3641.06,0.0,1.0,0.0
2015-01-08,3643.79,0.0,1.0,0.0
2015-01-09,3559.26,0.0,1.0,0.0
2015-01-12,3546.72,0.0,1.0,0.0
2015-01-13,3513.58,0.0,1.0,0.0
2015-01-14,3514.04,0.0,1.0,0.0
2015-01-15,3502.42,0.0,1.0,0.0
2015-01-16,3604.12,0.0,1.0,0.0
2015-01-19,3635.15,0.0,1.0,0.0
2015-01-20,3355.16,0.0,1.0,0.0
2015-01-21,3396.22,0.0,1.0,0.0
2015-01-22,3548.89,0.0,1.0,0.0
2015-01-23,3567.61,0.0,1.0,0.0
2015-01-26,3571.73,0.0,1.0,0.0
2015-01-27,3607.99,0.0,1.0,0.0
2015-01-28,3574.93,0.0,1.0,0.0
2015-01-29,3525.32,0.0,1.0,0.0
2015-01-30,3481.8,-1.0,1.0,-1.0
2015-02-02,3434.39,0.0,0.0,-1.0
2015-02-03,3353.96,0.0,-1.0,0.0
2015-02-04,3437.45,0.0,-1.0,0.0
2015-02-05,3401.77,0.0,-1.0,0.0
2015-02-06,3366.95,0.0,-1.0,0.0
2015-02-09,3312.42,0.0,-1.0,0.0
2015-02-10,3345.92,0.0,-1.0,0.0
2015-02-11,3406.94,0.0,-1.0,0.0
2015-02-12,3434.12,0.0,-1.0,0.0
2015-02-13,3442.87,0.0,-1.0,0.0
2015-02-16,3469.83,0.0,-1.0,0.0
2015-02-17,3499.48,0.0,-1.0,0.0
2015-02-25,3522.32,0.0,-1.0,0.0
2015-02-26,3478.73,0.0,-1.0,0.0
2015-02-27,3566.29,0.0,-1.0,0.0
2015-03-02,3572.84,0.0,-1.0,0.0
2015-03-03,3601.26,0.0,-1.0,0.0
2015-03-04,3507.9,0.0,-1.0,0.0
2015-03-05,3530.82,0.0,-1.0,0.0
2015-03-06,3496.34,0.0,-1.0,0.0
2015-03-09,3478.52,0.0,-1.0,0.0
2015-03-10,3537.75,0.0,-1.0,0.0
2015-03-11,3520.61,0.0,-1.0,0.0
2015-03-12,3524.65,0.0,-1.0,0.0
2015-03-13,3592.84,0.0,-1.0,0.0
2015-03-16,3617.66,0.0,-1.0,0.0
2015-03-17,3705.67,0.0,-1.0,0.0
2015-03-18,3757.12,0.0,-1.0,0.0
2015-03-19,3846.05,0.0,-1.0,0.0
2015-03-20,3839.74,0.0,-1.0,0.0
2015-03-23,3892.57,0.0,-1.0,0.0
2015-03-24,3972.06,0.0,-1.0,0.0
2015-03-25,3973.05,0.0,-1.0,0.0
2015-03-26,3940.41,0.0,-1.0,0.0
2015-03-27,3950.0,0.0,-1.0,0.0
2015-03-30,3971.7,0.0,-1.0,0.0
2015-03-31,4088.18,0.0,-1.0,0.0
2015-04-01,4051.2,0.0,-1.0,0.0
2015-04-02,4123.9,0.0,-1.0,0.0
2015-04-03,4124.78,1.0,-1.0,1.0
2015-04-07,4170.54,0.0,0.0,1.0
2015-04-08,4260.04,0.0,1.0,0.0
2015-04-09,4295.8,0.0,1.0,0.0
2015-04-10,4262.14,0.0,1.0,0.0
2015-04-13,4344.42,0.0,1.0,0.0
2015-04-14,4421.07,0.0,1.0,0.0
2015-04-15,4438.18,0.0,1.0,0.0
2015-04-16,4380.51,0.0,1.0,0.0
2015-04-17,4513.55,-1.0,1.0,-1.0
2015-04-20,4596.14,0.0,0.0,-1.0
2015-04-21,4521.92,0.0,-1.0,0.0
2015-04-22,4619.16,0.0,-1.0,0.0
2015-04-23,4739.81,0.0,-1.0,0.0
2015-04-24,4740.89,0.0,-1.0,0.0
2015-04-27,4702.64,1.0,-1.0,1.0
2015-04-28,4807.59,0.0,0.0,1.0
2015-04-29,4741.86,0.0,1.0,0.0
2015-04-30,4774.33,0.0,1.0,0.0
2015-05-04,4749.89,0.0,1.0,0.0
2015-05-05,4787.74,0.0,1.0,0.0
2015-05-06,4596.84,0.0,1.0,0.0
2015-05-07,4553.33,0.0,1.0,0.0
2015-05-08,4470.09,0.0,1.0,0.0
2015-05-11,4558.4,0.0,1.0,0.0
2015-05-12,4690.53,0.0,1.0,0.0
2015-05-13,4747.42,0.0,1.0,0.0
2015-05-14,4718.44,0.0,1.0,0.0
2015-05-15,4700.78,0.0,1.0,0.0
2015-05-18,4617.47,0.0,1.0,0.0
2015-05-19,4575.14,0.0,1.0,0.0
2015-05-20,4731.22,0.0,1.0,0.0
2015-05-21,4754.92,0.0,1.0,0.0
2015-05-22,4840.98,0.0,1.0,0.0
2015-05-25,4951.33,0.0,1.0,0.0
2015-05-26,5099.5,0.0,1.0,0.0
2015-05-27,5198.92,0.0,1.0,0.0
2015-05-28,5181.43,0.0,1.0,0.0
2015-05-29,4834.01,0.0,1.0,0.0
2015-06-01,4840.83,0.0,1.0,0.0
2015-06-02,5076.18,-1.0,1.0,-1.0
2015-06-03,5161.87,0.0,0.0,-1.0
2015-06-04,5143.59,0.0,-1.0,0.0
2015-06-05,5181.42,0.0,-1.0,0.0
2015-06-08,5230.55,0.0,-1.0,0.0
2015-06-09,5353.75,0.0,-1.0,0.0
2015-06-10,5317.46,0.0,-1.0,0.0
2015-06-11,5309.11,0.0,-1.0,0.0
2015-06-12,5306.59,0.0,-1.0,0.0
2015-06-15,5335.12,0.0,-1.0,0.0
2015-06-16,5221.17,0.0,-1.0,0.0
2015-06-17,5064.82,0.0,-1.0,0.0
2015-06-18,5138.83,0.0,-1.0,0.0
2015-06-19,4930.55,0.0,-1.0,0.0
2015-06-23,4637.05,0.0,-1.0,0.0
2015-06-24,4786.09,0.0,-1.0,0.0
2015-06-25,4880.13,0.0,-1.0,0.0
2015-06-26,4706.52,0.0,-1.0,0.0
2015-06-29,4336.19,0.0,-1.0,0.0
2015-06-30,4191.55,0.0,-1.0,0.0
2015-07-01,4473.0,0.0,-1.0,0.0
2015-07-02,4253.02,0.0,-1.0,0.0
2015-07-03,4108.0,0.0,-1.0,0.0
2015-07-06,3885.92,0.0,-1.0,0.0
2015-07-07,3998.54,0.0,-1.0,0.0
2015-07-08,3928.0,0.0,-1.0,0.0
2015-07-09,3663.04,0.0,-1.0,0.0
2015-07-10,3897.63,0.0,-1.0,0.0
2015-07-13,4106.56,0.0,-1.0,0.0
2015-07-14,4211.81,0.0,-1.0,0.0
2015-07-15,4112.15,0.0,-1.0,0.0
2015-07-16,3966.76,0.0,-1.0,0.0
2015-07-17,3997.36,0.0,-1.0,0.0
2015-07-20,4151.5,0.0,-1.0,0.0
2015-07-21,4160.61,0.0,-1.0,0.0
2015-07-22,4166.01,0.0,-1.0,0.0
2015-07-23,4157.16,0.0,-1.0,0.0
2015-07-24,4250.81,0.0,-1.0,0.0
2015-07-27,4176.28,0.0,-1.0,0.0
2015-07-28,3818.73,0.0,-1.0,0.0
2015-07-29,3811.09,0.0,-1.0,0.0
2015-07-30,3930.38,0.0,-1.0,0.0
2015-07-31,3815.41,0.0,-1.0,0.0
2015-08-03,3816.7,0.0,-1.0,0.0
2015-08-04,3829.24,0.0,-1.0,0.0
2015-08-05,3948.16,0.0,-1.0,0.0
2015-08-06,3866.9,0.0,-1.0,0.0
2015-08-07,3831.85,0.0,-1.0,0.0
2015-08-10,3906.94,0.0,-1.0,0.0
2015-08-11,4084.36,0.0,-1.0,0.0
2015-08-12,4066.67,0.0,-1.0,0.0
2015-08-13,4016.13,0.0,-1.0,0.0
2015-08-14,4075.46,0.0,-1.0,0.0
2015-08-17,4073.54,0.0,-1.0,0.0
2015-08-18,4077.87,0.0,-1.0,0.0
2015-08-19,3825.41,0.0,-1.0,0.0
2015-08-20,3886.14,0.0,-1.0,0.0
2015-08-21,3761.45,0.0,-1.0,0.0
2015-08-24,3589.54,0.0,-1.0,0.0
2015-08-25,3275.53,0.0,-1.0,0.0
2015-08-26,3042.93,1.0,-1.0,1.0
2015-08-27,3025.69,0.0,0.0,1.0
2015-08-28,3205.64,0.0,1.0,0.0
2015-08-31,3342.29,0.0,1.0,0.0
2015-09-01,3366.54,0.0,1.0,0.0
2015-09-02,3362.08,0.0,1.0,0.0
2015-09-07,3365.83,0.0,1.0,0.0
2015-09-08,3250.49,0.0,1.0,0.0
2015-09-09,3334.02,0.0,1.0,0.0
2015-09-10,3399.31,0.0,1.0,0.0
2015-09-11,3357.56,0.0,1.0,0.0
2015-09-14,3347.19,0.0,1.0,0.0
2015-09-15,3281.13,-1.0,1.0,-1.0
2015-09-16,3152.23,0.0,0.0,-1.0
2015-09-17,3309.25,0.0,-1.0,0.0
2015-09-18,3237.0,0.0,-1.0,0.0
2015-09-21,3251.27,0.0,-1.0,0.0
2015-09-22,3308.25,0.0,-1.0,0.0
2015-09-23,3339.03,0.0,-1.0,0.0
2015-09-24,3263.03,0.0,-1.0,0.0
2015-09-25,3285.0,0.0,-1.0,0.0
2015-09-28,3231.95,0.0,-1.0,0.0
2015-09-29,3242.75,0.0,-1.0,0.0
2015-09-30,3178.85,0.0,-1.0,0.0
2015-10-08,3202.95,0.0,-1.0,0.0
2015-10-09,3296.48,0.0,-1.0,0.0
2015-10-12,3340.12,0.0,-1.0,0.0
2015-10-13,3447.69,0.0,-1.0,0.0
2015-10-14,3445.04,0.0,-1.0,0.0
2015-10-15,3406.11,0.0,-1.0,0.0
2015-10-16,3486.81,0.0,-1.0,0.0
2015-10-19,3534.07,0.0,-1.0,0.0
2015-10-20,3534.18,1.0,-1.0,1.0
2015-10-21,3577.7,0.0,0.0,1.0
2015-10-22,3473.25,0.0,1.0,0.0
2015-10-23,3524.53,0.0,1.0,0.0
2015-10-26,3571.24,0.0,1.0,0.0
2015-10-27,3589.26,0.0,1.0,0.0
2015-10-28,3592.88,0.0,1.0,0.0
2015-10-29,3524.92,0.0,1.0,0.0
2015-10-30,3533.31,0.0,1.0,0.0
2015-11-02,3534.08,0.0,1.0,0.0
2015-11-03,3475.96,0.0,1.0,0.0
2015-11-04,3465.49,0.0,1.0,0.0
2015-11-05,3628.54,0.0,1.0,0.0
2015-11-06,3705.97,0.0,1.0,0.0
2015-11-09,3793.37,0.0,1.0,0.0
2015-11-10,3840.35,0.0,1.0,0.0
2015-11-11,3833.24,0.0,1.0,0.0
2015-11-12,3833.65,0.0,1.0,0.0
2015-11-13,3795.32,0.0,1.0,0.0
2015-11-16,3746.24,0.0,1.0,0.0
2015-11-17,3764.13,0.0,1.0,0.0
2015-11-18,3758.39,0.0,1.0,0.0
2015-11-19,3715.58,0.0,1.0,0.0
2015-11-20,3774.97,0.0,1.0,0.0
2015-11-23,3774.38,0.0,1.0,0.0
2015-11-24,3753.34,0.0,1.0,0.0
2015-11-25,3753.89,0.0,1.0,0.0
2015-11-26,3781.61,0.0,1.0,0.0
2015-11-27,3759.43,0.0,1.0,0.0
2015-11-30,3556.99,0.0,1.0,0.0
2015-12-01,3566.41,0.0,1.0,0.0
2015-12-02,3591.7,0.0,1.0,0.0
2015-12-03,3721.95,-1.0,1.0,-1.0
2015-12-04,3749.3,0.0,0.0,-1.0
2015-12-07,3677.59,0.0,-1.0,0.0
2015-12-08,3687.61,0.0,-1.0,0.0
2015-12-09,3623.02,0.0,-1.0,0.0
2015-12-10,3635.94,0.0,-1.0,0.0
2015-12-11,3623.08,0.0,-1.0,0.0
2015-12-14,3608.06,0.0,-1.0,0.0
2015-12-15,3711.32,0.0,-1.0,0.0
2015-12-16,3694.39,0.0,-1.0,0.0
2015-12-17,3685.44,1.0,-1.0,1.0
2015-12-18,3755.89,0.0,0.0,1.0
2015-12-21,3767.91,0.0,1.0,0.0
2015-12-22,3865.96,-1.0,1.0,-1.0
2015-12-23,3876.73,0.0,0.0,-1.0
2015-12-24,3866.38,0.0,-1.0,0.0
2015-12-25,3829.4,0.0,-1.0,0.0
2015-12-28,3838.2,0.0,-1.0,0.0
2015-12-29,3727.63,0.0,-1.0,0.0
2015-12-30,3761.87,0.0,-1.0,0.0
2015-12-31,3765.18,0.0,-1.0,0.0
2016-01-04,3731.0,0.0,-1.0,0.0
2016-01-05,3469.07,0.0,-1.0,0.0
2016-01-06,3478.78,0.0,-1.0,0.0
2016-01-07,3539.81,0.0,-1.0,0.0
2016-01-08,3294.38,0.0,-1.0,0.0
2016-01-11,3361.56,0.0,-1.0,0.0
2016-01-12,3192.45,0.0,-1.0,0.0
2016-01-13,3215.71,0.0,-1.0,0.0
2016-01-14,3155.88,0.0,-1.0,0.0
2016-01-15,3221.57,0.0,-1.0,0.0
2016-01-18,3118.73,0.0,-1.0,0.0
2016-01-19,3130.73,0.0,-1.0,0.0
2016-01-20,3223.12,0.0,-1.0,0.0
2016-01-21,3174.38,0.0,-1.0,0.0
2016-01-22,3081.35,0.0,-1.0,0.0
2016-01-25,3113.46,0.0,-1.0,0.0
2016-01-26,3128.89,0.0,-1.0,0.0
2016-01-27,2940.51,0.0,-1.0,0.0
2016-01-28,2930.35,0.0,-1.0,0.0
2016-01-29,2853.76,1.0,-1.0,1.0
2016-02-01,2946.09,0.0,0.0,1.0
2016-02-02,2901.05,0.0,1.0,0.0
2016-02-03,2961.33,0.0,1.0,0.0
2016-02-04,2948.64,0.0,1.0,0.0
2016-02-05,2984.76,0.0,1.0,0.0
2016-02-15,2963.79,0.0,1.0,0.0
2016-02-16,2946.71,0.0,1.0,0.0
2016-02-17,3037.04,0.0,1.0,0.0
2016-02-18,3063.32,0.0,1.0,0.0
2016-02-19,3053.7,0.0,1.0,0.0
2016-02-22,3051.58,0.0,1.0,0.0
2016-02-23,3118.87,0.0,1.0,0.0
2016-02-24,3089.36,0.0,1.0,0.0
2016-02-25,3109.55,-1.0,1.0,-1.0
2016-02-26,2918.75,0.0,0.0,-1.0
2016-02-29,2948.03,0.0,-1.0,0.0
2016-03-01,2877.47,0.0,-1.0,0.0
2016-03-02,2930.69,1.0,-1.0,1.0
2016-03-03,3051.33,0.0,0.0,1.0
2016-03-04,3058.42,0.0,1.0,0.0
2016-03-07,3093.89,0.0,1.0,0.0
2016-03-08,3104.84,-1.0,1.0,-1.0
2016-03-09,3107.67,0.0,0.0,-1.0
2016-03-10,3071.91,0.0,-1.0,0.0
2016-03-11,3013.15,0.0,-1.0,0.0
2016-03-14,3018.28,0.0,-1.0,0.0
2016-03-15,3065.69,0.0,-1.0,0.0
2016-03-16,3074.78,0.0,-1.0,0.0
2016-03-17,3090.03,0.0,-1.0,0.0
2016-03-18,3124.2,0.0,-1.0,0.0
2016-03-21,3171.96,0.0,-1.0,0.0
2016-03-22,3249.44,0.0,-1.0,0.0
2016-03-23,3225.79,0.0,-1.0,0.0
2016-03-24,3236.09,1.0,-1.0,1.0
2016-03-25,3181.85,0.0,0.0,1.0
2016-03-28,3197.82,0.0,1.0,0.0
2016-03-29,3169.73,0.0,1.0,0.0
2016-03-30,3135.41,0.0,1.0,0.0
2016-03-31,3216.28,0.0,1.0,0.0
2016-04-01,3218.09,0.0,1.0,0.0
2016-04-05,3221.89,0.0,1.0,0.0
2016-04-06,3264.49,0.0,1.0,0.0
2016-04-07,3257.53,0.0,1.0,0.0
2016-04-08,3209.29,0.0,1.0,0.0
2016-04-11,3185.73,0.0,1.0,0.0
2016-04-12,3230.1,0.0,1.0,0.0
2016-04-13,3218.45,0.0,1.0,0.0
2016-04-14,3261.38,-1.0,1.0,-1.0
2016-04-15,3275.83,0.0,0.0,-1.0
2016-04-18,3272.21,0.0,-1.0,0.0
2016-04-19,3228.45,0.0,-1.0,0.0
2016-04-20,3238.3,0.0,-1.0,0.0
2016-04-21,3181.03,0.0,-1.0,0.0
2016-04-22,3160.6,0.0,-1.0,0.0
2016-04-25,3174.9,0.0,-1.0,0.0
2016-04-26,3162.03,0.0,-1.0,0.0
2016-04-27,3179.16,0.0,-1.0,0.0
2016-04-28,3165.92,1.0,-1.0,1.0
2016-04-29,3160.58,0.0,0.0,1.0
2016-05-03,3156.75,0.0,1.0,0.0
2016-05-04,3213.54,0.0,1.0,0.0
2016-05-05,3209.46,0.0,1.0,0.0
2016-05-06,3213.92,0.0,1.0,0.0
2016-05-09,3130.35,0.0,1.0,0.0
2016-05-10,3065.62,0.0,1.0,0.0
2016-05-11,3069.11,-1.0,1.0,-1.0
2016-05-12,3082.81,0.0,0.0,-1.0
2016-05-13,3090.14,0.0,-1.0,0.0
2016-05-16,3074.94,0.0,-1.0,0.0
2016-05-17,3095.31,0.0,-1.0,0.0
2016-05-18,3086.02,0.0,-1.0,0.0
2016-05-19,3068.04,0.0,-1.0,0.0
2016-05-20,3062.5,0.0,-1.0,0.0
2016-05-23,3078.22,0.0,-1.0,0.0
2016-05-24,3087.22,1.0,-1.0,1.0
2016-05-25,3063.56,0.0,0.0,1.0
2016-05-26,3059.23,0.0,1.0,0.0
2016-05-27,3064.21,-1.0,1.0,-1.0
2016-05-30,3062.5,0.0,0.0,-1.0
2016-05-31,3066.71,0.0,-1.0,0.0
2016-06-01,3169.56,0.0,-1.0,0.0
2016-06-02,3160.55,0.0,-1.0,0.0
2016-06-03,3167.1,0.0,-1.0,0.0
2016-06-06,3189.33,0.0,-1.0,0.0
2016-06-07,3178.79,1.0,-1.0,1.0
2016-06-08,3177.05,0.0,0.0,1.0
2016-06-13,3163.99,0.0,1.0,0.0
2016-06-14,3066.34,0.0,1.0,0.0
2016-06-15,3075.98,0.0,1.0,0.0
2016-06-16,3116.37,0.0,1.0,0.0
2016-06-17,3094.67,0.0,1.0,0.0
2016-06-20,3110.36,0.0,1.0,0.0
2016-06-21,3112.67,-1.0,1.0,-1.0
2016-06-22,3106.32,0.0,0.0,-1.0
2016-06-23,3133.96,0.0,-1.0,0.0
2016-06-24,3117.32,0.0,-1.0,0.0
2016-06-27,3077.16,0.0,-1.0,0.0
2016-06-28,3120.54,0.0,-1.0,0.0
2016-06-29,3136.4,1.0,-1.0,1.0
2016-06-30,3151.39,0.0,0.0,1.0
2016-07-01,3153.92,0.0,1.0,0.0
2016-07-04,3154.2,0.0,1.0,0.0
2016-07-05,3204.7,0.0,1.0,0.0
2016-07-06,3207.38,0.0,1.0,0.0
2016-07-07,3216.8,-1.0,1.0,-1.0
2016-07-08,3209.95,0.0,0.0,-1.0
2016-07-11,3192.28,0.0,-1.0,0.0
2016-07-12,3203.33,0.0,-1.0,0.0
2016-07-13,3273.18,0.0,-1.0,0.0
2016-07-14,3282.87,0.0,-1.0,0.0
2016-07-15,3276.76,0.0,-1.0,0.0
2016-07-18,3276.28,0.0,-1.0,0.0
2016-07-19,3262.02,0.0,-1.0,0.0
2016-07-20,3248.23,0.0,-1.0,0.0
2016-07-21,3237.6,0.0,-1.0,0.0
2016-07-22,3252.52,0.0,-1.0,0.0
2016-07-25,3225.16,1.0,-1.0,1.0
2016-07-26,3230.89,0.0,0.0,1.0
2016-07-27,3269.59,0.0,1.0,0.0
2016-07-28,3218.24,0.0,1.0,0.0
2016-07-29,3221.14,0.0,1.0,0.0
2016-08-01,3203.93,0.0,1.0,0.0
2016-08-02,3176.81,-1.0,1.0,-1.0
2016-08-03,3189.05,0.0,0.0,-1.0
