,收盘,delta_position_long_only,position_long_short,delta_position_long_short
2018-06-01,5754.47,0.0,-1.0,0.0
2018-06-04,5685.12,0.0,-1.0,0.0
2018-06-05,5683.15,0.0,-1.0,0.0
2018-06-06,5779.08,0.0,-1.0,0.0
2018-06-07,5774.26,0.0,-1.0,0.0
2018-06-08,5738.02,0.0,-1.0,0.0
2018-06-11,5669.3,0.0,-1.0,0.0
2018-06-12,5632.36,0.0,-1.0,0.0
2018-06-13,5693.35,0.0,-1.0,0.0
2018-06-14,5607.02,0.0,-1.0,0.0
2018-06-15,5586.93,1.0,-1.0,1.0
2018-06-19,5483.94,0.0,0.0,1.0
2018-06-20,5141.71,0.0,1.0,0.0
2018-06-21,5198.39,0.0,1.0,0.0
2018-06-22,5089.25,0.0,1.0,0.0
2018-06-25,5160.12,0.0,1.0,0.0
2018-06-26,5125.03,0.0,1.0,0.0
2018-06-27,5160.28,0.0,1.0,0.0
2018-06-28,5109.5,0.0,1.0,0.0
2018-06-29,5055.11,0.0,1.0,0.0
2018-07-02,5217.76,0.0,1.0,0.0
2018-07-03,5138.78,0.0,1.0,0.0
2018-07-04,5197.13,0.0,1.0,0.0
2018-07-05,5121.34,0.0,1.0,0.0
2018-07-06,4982.76,0.0,1.0,0.0
2018-07-09,4996.63,0.0,1.0,0.0
2018-07-10,5107.55,0.0,1.0,0.0
2018-07-11,5136.53,-1.0,1.0,-1.0
2018-07-12,5036.16,1.0,0.0,1.0
2018-07-13,5172.5,0.0,1.0,0.0
2018-07-16,5204.19,-1.0,1.0,-1.0
2018-07-17,5195.2,0.0,0.0,-1.0
2018-07-18,5196.2,0.0,-1.0,0.0
2018-07-19,5156.64,0.0,-1.0,0.0
2018-07-20,5111.33,0.0,-1.0,0.0
2018-07-23,5175.25,0.0,-1.0,0.0
2018-07-24,5214.0,0.0,-1.0,0.0
2018-07-25,5304.64,0.0,-1.0,0.0
2018-07-26,5308.66,0.0,-1.0,0.0
2018-07-27,5273.48,1.0,-1.0,1.0
2018-07-30,5249.29,0.0,0.0,1.0
2018-07-31,5185.15,0.0,1.0,0.0
2018-08-01,5188.72,-1.0,1.0,-1.0
2018-08-02,5105.37,0.0,0.0,-1.0
2018-08-03,4996.01,1.0,-1.0,1.0
2018-08-06,4929.75,0.0,0.0,1.0
2018-08-07,4825.25,-1.0,1.0,-1.0
2018-08-08,4956.87,0.0,0.0,-1.0
2018-08-09,4880.57,0.0,-1.0,0.0
2018-08-10,5004.77,0.0,-1.0,0.0
2018-08-13,5030.51,0.0,-1.0,0.0
2018-08-14,5055.28,0.0,-1.0,0.0
2018-08-15,5037.88,0.0,-1.0,0.0
2018-08-16,4932.81,0.0,-1.0,0.0
2018-08-17,4888.37,0.0,-1.0,0.0
2018-08-20,4803.03,0.0,-1.0,0.0
2018-08-21,4832.65,0.0,-1.0,0.0
2018-08-22,4891.98,0.0,-1.0,0.0
2018-08-23,4837.02,0.0,-1.0,0.0
2018-08-24,4863.67,0.0,-1.0,0.0
2018-08-27,4852.29,0.0,-1.0,0.0
2018-08-28,4960.07,0.0,-1.0,0.0
2018-08-29,4974.21,0.0,-1.0,0.0
2018-08-30,4941.96,0.0,-1.0,0.0
2018-08-31,4867.12,1.0,-1.0,1.0
2018-09-03,4814.82,0.0,0.0,1.0
2018-09-04,4838.87,-1.0,1.0,-1.0
2018-09-05,4890.28,0.0,0.0,-1.0
2018-09-06,4815.03,1.0,-1.0,1.0
2018-09-07,4793.35,0.0,0.0,1.0
2018-09-10,4791.78,-1.0,1.0,-1.0
2018-09-11,4704.88,0.0,0.0,-1.0
2018-09-12,4702.9,0.0,-1.0,0.0
2018-09-13,4693.97,0.0,-1.0,0.0
2018-09-14,4721.21,0.0,-1.0,0.0
2018-09-17,4670.08,1.0,-1.0,1.0
2018-09-18,4602.39,0.0,0.0,1.0
2018-09-19,4683.51,0.0,1.0,0.0
2018-09-20,4736.89,0.0,1.0,0.0
2018-09-21,4733.48,0.0,1.0,0.0
2018-09-25,4805.22,0.0,1.0,0.0
2018-09-26,4792.55,0.0,1.0,0.0
2018-09-27,4815.63,0.0,1.0,0.0
2018-09-28,4755.38,0.0,1.0,0.0
2018-10-08,4800.73,0.0,1.0,0.0
2018-10-09,4646.49,0.0,1.0,0.0
2018-10-10,4634.89,0.0,1.0,0.0
2018-10-11,4629.89,0.0,1.0,0.0
2018-10-12,4307.42,0.0,1.0,0.0
2018-10-15,4278.04,0.0,1.0,0.0
2018-10-16,4199.15,0.0,1.0,0.0
2018-10-17,4099.68,0.0,1.0,0.0
2018-10-18,4133.38,0.0,1.0,0.0
2018-10-19,4018.46,0.0,1.0,0.0
2018-10-22,4127.99,0.0,1.0,0.0
2018-10-23,4333.14,0.0,1.0,0.0
2018-10-24,4253.56,0.0,1.0,0.0
2018-10-25,4245.49,0.0,1.0,0.0
2018-10-26,4234.42,0.0,1.0,0.0
2018-10-29,4233.96,0.0,1.0,0.0
2018-10-30,4162.53,0.0,1.0,0.0
2018-10-31,4204.54,-1.0,1.0,-1.0
2018-11-01,4272.55,0.0,0.0,-1.0
2018-11-02,4298.98,0.0,-1.0,0.0
2018-11-05,4437.95,0.0,-1.0,0.0
2018-11-06,4440.83,0.0,-1.0,0.0
2018-11-07,4438.1,0.0,-1.0,0.0
2018-11-08,4415.14,0.0,-1.0,0.0
2018-11-09,4382.33,0.0,-1.0,0.0
2018-11-12,4368.61,0.0,-1.0,0.0
2018-11-13,4481.69,0.0,-1.0,0.0
2018-11-14,4563.54,1.0,-1.0,1.0
2018-11-15,4545.51,0.0,0.0,1.0
2018-11-16,4619.81,-1.0,1.0,-1.0
2018-11-19,4659.1,0.0,0.0,-1.0
2018-11-20,4670.74,0.0,-1.0,0.0
2018-11-21,4537.45,0.0,-1.0,0.0
2018-11-22,4554.67,0.0,-1.0,0.0
2018-11-23,4551.33,0.0,-1.0,0.0
2018-11-26,4374.76,0.0,-1.0,0.0
2018-11-27,4367.46,0.0,-1.0,0.0
2018-11-28,4387.65,0.0,-1.0,0.0
2018-11-29,4441.86,0.0,-1.0,0.0
2018-11-30,4345.7,0.0,-1.0,0.0
2018-12-03,4376.65,0.0,-1.0,0.0
2018-12-04,4515.17,0.0,-1.0,0.0
2018-12-05,4536.21,0.0,-1.0,0.0
2018-12-06,4502.7,0.0,-1.0,0.0
2018-12-07,4411.09,0.0,-1.0,0.0
2018-12-10,4410.96,1.0,-1.0,1.0
2018-12-11,4359.31,-1.0,0.0,-1.0
2018-12-12,4395.57,0.0,-1.0,0.0
2018-12-13,4393.32,0.0,-1.0,0.0
2018-12-14,4443.16,0.0,-1.0,0.0
2018-12-17,4337.1,0.0,-1.0,0.0
2018-12-18,4330.65,0.0,-1.0,0.0
2018-12-19,4307.27,0.0,-1.0,0.0
2018-12-20,4247.9,0.0,-1.0,0.0
2018-12-21,4259.76,0.0,-1.0,0.0
2018-12-24,4231.14,0.0,-1.0,0.0
2018-12-25,4274.72,0.0,-1.0,0.0
2018-12-26,4225.51,0.0,-1.0,0.0
2018-12-27,4208.41,0.0,-1.0,0.0
2018-12-28,4161.27,0.0,-1.0,0.0
2019-01-02,4168.04,0.0,-1.0,0.0
2019-01-03,4131.96,0.0,-1.0,0.0
2019-01-04,4112.81,0.0,-1.0,0.0
2019-01-07,4210.88,0.0,-1.0,0.0
2019-01-08,4288.32,0.0,-1.0,0.0
2019-01-09,4277.3,0.0,-1.0,0.0
2019-01-10,4288.77,0.0,-1.0,0.0
2019-01-11,4281.86,0.0,-1.0,0.0
2019-01-14,4314.88,0.0,-1.0,0.0
2019-01-15,4286.55,0.0,-1.0,0.0
2019-01-16,4347.36,0.0,-1.0,0.0
2019-01-17,4336.88,0.0,-1.0,0.0
2019-01-18,4303.73,0.0,-1.0,0.0
2019-01-21,4347.81,1.0,-1.0,1.0
2019-01-22,4373.63,-1.0,0.0,-1.0
2019-01-23,4308.25,0.0,-1.0,0.0
2019-01-24,4315.68,0.0,-1.0,0.0
2019-01-25,4338.17,0.0,-1.0,0.0
2019-01-28,4318.44,0.0,-1.0,0.0
2019-01-29,4307.22,0.0,-1.0,0.0
2019-01-30,4254.29,0.0,-1.0,0.0
2019-01-31,4211.62,0.0,-1.0,0.0
2019-02-01,4176.47,0.0,-1.0,0.0
2019-02-11,4294.27,0.0,-1.0,0.0
2019-02-12,4402.87,1.0,-1.0,1.0
2019-02-13,4439.49,0.0,0.0,1.0
2019-02-14,4512.41,-1.0,1.0,-1.0
2019-02-15,4532.17,0.0,0.0,-1.0
2019-02-18,4502.73,0.0,-1.0,0.0
2019-02-19,4661.0,0.0,-1.0,0.0
2019-02-20,4667.28,0.0,-1.0,0.0
2019-02-21,4667.62,0.0,-1.0,0.0
2019-02-22,4659.14,1.0,-1.0,1.0
2019-02-25,4777.3,0.0,0.0,1.0
2019-02-26,5044.35,0.0,1.0,0.0
2019-02-27,5038.54,0.0,1.0,0.0
2019-02-28,5017.88,-1.0,1.0,-1.0
2019-03-01,5025.29,0.0,0.0,-1.0
2019-03-04,5067.23,0.0,-1.0,0.0
2019-03-05,5158.25,1.0,-1.0,1.0
2019-03-06,5295.29,0.0,0.0,1.0
2019-03-07,5390.03,0.0,1.0,0.0
2019-03-08,5458.62,0.0,1.0,0.0
2019-03-11,5245.7,0.0,1.0,0.0
2019-03-12,5456.38,0.0,1.0,0.0
2019-03-13,5551.0,0.0,1.0,0.0
2019-03-14,5424.86,0.0,1.0,0.0
2019-03-15,5298.5,0.0,1.0,0.0
2019-03-18,5359.01,0.0,1.0,0.0
2019-03-19,5501.18,0.0,1.0,0.0
2019-03-20,5522.18,0.0,1.0,0.0
2019-03-21,5515.79,0.0,1.0,0.0
2019-03-22,5589.48,0.0,1.0,0.0
2019-03-25,5622.14,0.0,1.0,0.0
2019-03-26,5549.67,0.0,1.0,0.0
2019-03-27,5394.88,0.0,1.0,0.0
2019-03-28,5447.88,0.0,1.0,0.0
2019-03-29,5370.12,0.0,1.0,0.0
2019-04-01,5547.66,0.0,1.0,0.0
2019-04-02,5757.84,0.0,1.0,0.0
2019-04-03,5775.55,0.0,1.0,0.0
2019-04-04,5836.04,0.0,1.0,0.0
2019-04-08,5871.56,0.0,1.0,0.0
2019-04-09,5847.63,0.0,1.0,0.0
2019-04-10,5858.05,0.0,1.0,0.0
2019-04-11,5850.76,0.0,1.0,0.0
2019-04-12,5727.17,0.0,1.0,0.0
2019-04-15,5714.37,-1.0,1.0,-1.0
2019-04-16,5655.98,0.0,0.0,-1.0
2019-04-17,5777.01,0.0,-1.0,0.0
2019-04-18,5807.73,0.0,-1.0,0.0
2019-04-19,5775.17,0.0,-1.0,0.0
2019-04-22,5810.18,0.0,-1.0,0.0
2019-04-23,5723.04,0.0,-1.0,0.0
2019-04-24,5628.06,0.0,-1.0,0.0
2019-04-25,5679.73,0.0,-1.0,0.0
2019-04-26,5458.42,0.0,-1.0,0.0
2019-04-29,5408.03,0.0,-1.0,0.0
2019-04-30,5265.6,0.0,-1.0,0.0
2019-05-06,5307.56,0.0,-1.0,0.0
2019-05-07,4908.8,0.0,-1.0,0.0
2019-05-08,4973.4,0.0,-1.0,0.0
2019-05-09,4947.74,0.0,-1.0,0.0
2019-05-10,4888.41,0.0,-1.0,0.0
2019-05-13,5064.32,0.0,-1.0,0.0
2019-05-14,5005.9,0.0,-1.0,0.0
2019-05-15,4965.61,0.0,-1.0,0.0
2019-05-16,5076.56,0.0,-1.0,0.0
2019-05-17,5108.36,0.0,-1.0,0.0
2019-05-20,4942.58,0.0,-1.0,0.0
2019-05-21,4923.56,0.0,-1.0,0.0
2019-05-22,5009.87,0.0,-1.0,0.0
2019-05-23,4976.39,0.0,-1.0,0.0
2019-05-24,4872.92,0.0,-1.0,0.0
2019-05-27,4841.76,0.0,-1.0,0.0
2019-05-28,4962.95,0.0,-1.0,0.0
2019-05-29,4955.49,0.0,-1.0,0.0
2019-05-30,4956.86,0.0,-1.0,0.0
2019-05-31,4926.4,0.0,-1.0,0.0
2019-06-03,4912.0,0.0,-1.0,0.0
2019-06-04,4853.82,0.0,-1.0,0.0
2019-06-05,4795.41,0.0,-1.0,0.0
2019-06-06,4783.82,0.0,-1.0,0.0
2019-06-10,4678.78,0.0,-1.0,0.0
2019-06-11,4725.26,0.0,-1.0,0.0
2019-06-12,4901.47,0.0,-1.0,0.0
2019-06-13,4863.49,0.0,-1.0,0.0
2019-06-14,4877.65,0.0,-1.0,0.0
2019-06-17,4795.53,0.0,-1.0,0.0
2019-06-18,4802.82,0.0,-1.0,0.0
2019-06-19,4797.15,0.0,-1.0,0.0
2019-06-20,4858.92,0.0,-1.0,0.0
2019-06-21,4954.73,0.0,-1.0,0.0
2019-06-24,5021.31,0.0,-1.0,0.0
2019-06-25,5024.2,0.0,-1.0,0.0
2019-06-26,4974.99,0.0,-1.0,0.0
2019-06-27,4962.59,0.0,-1.0,0.0
2019-06-28,5007.48,1.0,-1.0,1.0
2019-07-01,4950.48,0.0,0.0,1.0
2019-07-02,5100.26,0.0,1.0,0.0
2019-07-03,5084.41,0.0,1.0,0.0
2019-07-04,5040.72,0.0,1.0,0.0
2019-07-05,5025.02,-1.0,1.0,-1.0
2019-07-08,5042.66,0.0,0.0,-1.0
2019-07-09,4870.78,0.0,-1.0,0.0
2019-07-10,4881.62,0.0,-1.0,0.0
2019-07-11,4843.86,0.0,-1.0,0.0
2019-07-12,4844.55,0.0,-1.0,0.0
2019-07-15,4861.57,0.0,-1.0,0.0
2019-07-16,4925.32,0.0,-1.0,0.0
2019-07-17,4932.05,0.0,-1.0,0.0
2019-07-18,4929.09,0.0,-1.0,0.0
2019-07-19,4844.11,0.0,-1.0,0.0
2019-07-22,4878.69,0.0,-1.0,0.0
2019-07-23,4776.57,0.0,-1.0,0.0
2019-07-24,4823.92,0.0,-1.0,0.0
2019-07-25,4873.03,0.0,-1.0,0.0
2019-07-26,4891.64,1.0,-1.0,1.0
2019-07-29,4898.11,0.0,0.0,1.0
2019-07-30,4897.02,0.0,1.0,0.0
2019-07-31,4922.92,0.0,1.0,0.0
2019-08-01,4903.2,0.0,1.0,0.0
2019-08-02,4870.47,0.0,1.0,0.0
2019-08-05,4809.92,0.0,1.0,0.0
2019-08-06,4751.98,0.0,1.0,0.0
2019-08-07,4650.56,0.0,1.0,0.0
2019-08-08,4626.36,-1.0,1.0,-1.0
2019-08-09,4656.1,1.0,0.0,1.0
2019-08-12,4600.35,0.0,1.0,0.0
2019-08-13,4685.05,0.0,1.0,0.0
2019-08-14,4658.39,0.0,1.0,0.0
2019-08-15,4683.84,0.0,1.0,0.0
2019-08-16,4706.55,0.0,1.0,0.0
2019-08-19,4722.66,0.0,1.0,0.0
2019-08-20,4875.04,0.0,1.0,0.0
2019-08-21,4872.61,0.0,1.0,0.0
2019-08-22,4882.72,0.0,1.0,0.0
2019-08-23,4887.91,0.0,1.0,0.0
2019-08-26,4887.9,0.0,1.0,0.0
2019-08-27,4855.46,0.0,1.0,0.0
2019-08-28,4936.12,0.0,1.0,0.0
2019-08-29,4928.19,-1.0,1.0,-1.0
2019-08-30,4934.18,0.0,0.0,-1.0
2019-09-02,4886.49,1.0,-1.0,1.0
2019-09-03,5008.3,0.0,0.0,1.0
2019-09-04,5044.18,0.0,1.0,0.0
2019-09-05,5093.27,0.0,1.0,0.0
2019-09-06,5138.41,0.0,1.0,0.0
2019-09-09,5154.64,0.0,1.0,0.0
2019-09-10,5263.46,0.0,1.0,0.0
2019-09-11,5245.31,0.0,1.0,0.0
2019-09-12,5217.29,0.0,1.0,0.0
2019-09-16,5242.61,0.0,1.0,0.0
2019-09-17,5250.34,0.0,1.0,0.0
2019-09-18,5140.45,-1.0,1.0,-1.0
2019-09-19,5141.04,0.0,0.0,-1.0
2019-09-20,5191.67,0.0,-1.0,0.0
2019-09-23,5204.48,1.0,-1.0,1.0
2019-09-24,5171.48,0.0,0.0,1.0
2019-09-25,5180.74,0.0,1.0,0.0
2019-09-26,5087.01,0.0,1.0,0.0
2019-09-27,4970.24,0.0,1.0,0.0
2019-09-30,5005.63,-1.0,1.0,-1.0
2019-10-08,4940.9,0.0,0.0,-1.0
2019-10-09,4941.76,0.0,-1.0,0.0
2019-10-10,4982.95,0.0,-1.0,0.0
2019-10-11,5046.36,0.0,-1.0,0.0
2019-10-14,5055.52,0.0,-1.0,0.0
2019-10-15,5131.13,0.0,-1.0,0.0
2019-10-16,5061.0,0.0,-1.0,0.0
2019-10-17,5038.36,0.0,-1.0,0.0
2019-10-18,5029.85,0.0,-1.0,0.0
2019-10-21,4961.81,0.0,-1.0,0.0
2019-10-22,4951.04,0.0,-1.0,0.0
2019-10-23,5005.55,0.0,-1.0,0.0
2019-10-24,4967.19,0.0,-1.0,0.0
2019-10-25,4958.25,0.0,-1.0,0.0
2019-10-28,4994.57,0.0,-1.0,0.0
2019-10-29,5084.47,0.0,-1.0,0.0
2019-10-30,5007.71,0.0,-1.0,0.0
2019-10-31,4947.9,0.0,-1.0,0.0
2019-11-01,4917.42,0.0,-1.0,0.0
2019-11-04,4962.35,0.0,-1.0,0.0
2019-11-05,4987.84,0.0,-1.0,0.0
2019-11-06,5025.3,0.0,-1.0,0.0
2019-11-07,4974.73,0.0,-1.0,0.0
2019-11-08,5007.07,0.0,-1.0,0.0
2019-11-11,4988.29,0.0,-1.0,0.0
2019-11-12,4876.16,0.0,-1.0,0.0
2019-11-13,4881.61,0.0,-1.0,0.0
2019-11-14,4875.54,0.0,-1.0,0.0
2019-11-15,4912.11,0.0,-1.0,0.0
2019-11-18,4868.44,1.0,-1.0,1.0
2019-11-19,4892.46,-1.0,0.0,-1.0
2019-11-20,4975.11,0.0,-1.0,0.0
2019-11-21,4946.28,0.0,-1.0,0.0
2019-11-22,4945.72,0.0,-1.0,0.0
2019-11-25,4904.08,0.0,-1.0,0.0
2019-11-26,4901.5,0.0,-1.0,0.0
2019-11-27,4882.16,1.0,-1.0,1.0
2019-11-28,4904.26,-1.0,0.0,-1.0
2019-11-29,4889.26,0.0,-1.0,0.0
2019-12-02,4894.94,0.0,-1.0,0.0
2019-12-03,4905.42,0.0,-1.0,0.0
2019-12-04,4926.45,0.0,-1.0,0.0
2019-12-05,4920.67,0.0,-1.0,0.0
2019-12-06,4967.6,1.0,-1.0,1.0
2019-12-09,5010.51,0.0,0.0,1.0
2019-12-10,5024.6,0.0,1.0,0.0
2019-12-11,5049.05,0.0,1.0,0.0
2019-12-12,5027.28,-1.0,1.0,-1.0
2019-12-13,5012.0,0.0,0.0,-1.0
2019-12-16,5073.69,0.0,-1.0,0.0
2019-12-17,5166.04,0.0,-1.0,0.0
2019-12-18,5236.06,0.0,-1.0,0.0
2019-12-19,5235.12,0.0,-1.0,0.0
2019-12-20,5241.74,0.0,-1.0,0.0
2019-12-23,5184.68,0.0,-1.0,0.0
2019-12-24,5084.35,1.0,-1.0,1.0
2019-12-25,5162.07,-1.0,0.0,-1.0
2019-12-26,5183.1,0.0,-1.0,0.0
2019-12-27,5219.14,0.0,-1.0,0.0
2019-12-30,5179.19,0.0,-1.0,0.0
2019-12-31,5241.94,0.0,-1.0,0.0
2020-01-02,5267.66,0.0,-1.0,0.0
2020-01-03,5366.14,0.0,-1.0,0.0
2020-01-06,5380.64,0.0,-1.0,0.0
2020-01-07,5434.85,0.0,-1.0,0.0
2020-01-08,5499.84,0.0,-1.0,0.0
2020-01-09,5423.8,0.0,-1.0,0.0
2020-01-10,5497.54,1.0,-1.0,1.0
2020-01-13,5480.23,0.0,0.0,1.0
2020-01-14,5559.63,0.0,1.0,0.0
2020-01-15,5542.33,0.0,1.0,0.0
2020-01-16,5530.03,0.0,1.0,0.0
2020-01-17,5527.67,0.0,1.0,0.0
2020-01-20,5510.05,0.0,1.0,0.0
2020-01-21,5587.54,0.0,1.0,0.0
2020-01-22,5523.94,0.0,1.0,0.0
2020-01-23,5575.51,0.0,1.0,0.0
2020-02-03,5377.74,0.0,1.0,0.0
2020-02-04,4910.9,0.0,1.0,0.0
2020-02-05,4996.47,0.0,1.0,0.0
2020-02-06,5123.96,-1.0,1.0,-1.0
2020-02-07,5282.89,1.0,0.0,1.0
2020-02-10,5327.04,0.0,1.0,0.0
2020-02-11,5388.43,0.0,1.0,0.0
2020-02-12,5361.28,-1.0,1.0,-1.0
2020-02-13,5459.95,1.0,0.0,1.0
2020-02-14,5412.84,0.0,1.0,0.0
2020-02-17,5420.8,0.0,1.0,0.0
2020-02-18,5594.44,0.0,1.0,0.0
2020-02-19,5660.81,0.0,1.0,0.0
2020-02-20,5603.26,0.0,1.0,0.0
2020-02-21,5706.71,0.0,1.0,0.0
2020-02-24,5784.03,0.0,1.0,0.0
2020-02-25,5865.47,0.0,1.0,0.0
2020-02-26,5897.72,0.0,1.0,0.0
2020-02-27,5743.39,-1.0,1.0,-1.0
2020-02-28,5753.73,0.0,0.0,-1.0
2020-03-02,5451.29,0.0,-1.0,0.0
2020-03-03,5656.42,0.0,-1.0,0.0
2020-03-04,5710.02,0.0,-1.0,0.0
2020-03-05,5716.51,0.0,-1.0,0.0
2020-03-06,5801.12,0.0,-1.0,0.0
2020-03-09,5763.86,0.0,-1.0,0.0
2020-03-10,5525.82,0.0,-1.0,0.0
2020-03-11,5675.11,0.0,-1.0,0.0
2020-03-12,5589.53,0.0,-1.0,0.0
2020-03-13,5493.88,0.0,-1.0,0.0
2020-03-16,5457.2,0.0,-1.0,0.0
2020-03-17,5200.11,0.0,-1.0,0.0
2020-03-18,5212.06,0.0,-1.0,0.0
2020-03-19,5119.47,0.0,-1.0,0.0
2020-03-20,5157.82,0.0,-1.0,0.0
2020-03-23,5219.28,0.0,-1.0,0.0
2020-03-24,4998.91,0.0,-1.0,0.0
2020-03-25,5096.04,0.0,-1.0,0.0
2020-03-26,5217.42,0.0,-1.0,0.0
2020-03-27,5166.11,0.0,-1.0,0.0
2020-03-30,5137.34,0.0,-1.0,0.0
2020-03-31,5027.49,0.0,-1.0,0.0
2020-04-01,5041.45,0.0,-1.0,0.0
2020-04-02,5019.22,0.0,-1.0,0.0
2020-04-03,5147.2,0.0,-1.0,0.0
2020-04-07,5107.04,0.0,-1.0,0.0
2020-04-08,5267.07,0.0,-1.0,0.0
2020-04-09,5271.8,0.0,-1.0,0.0
2020-04-10,5322.46,0.0,-1.0,0.0
2020-04-13,5208.51,0.0,-1.0,0.0
2020-04-14,5169.18,0.0,-1.0,0.0
2020-04-15,5288.59,0.0,-1.0,0.0
2020-04-16,5268.75,1.0,-1.0,1.0
2020-04-17,5316.97,-1.0,0.0,-1.0
2020-04-20,5318.45,1.0,-1.0,1.0
2020-04-21,5381.79,0.0,0.0,1.0
2020-04-22,5343.88,0.0,1.0,0.0
2020-04-23,5387.62,-1.0,1.0,-1.0
2020-04-24,5357.79,0.0,0.0,-1.0
2020-04-27,5273.55,0.0,-1.0,0.0
2020-04-28,5265.72,0.0,-1.0,0.0
2020-04-29,5227.85,1.0,-1.0,1.0
2020-04-30,5226.81,-1.0,0.0,-1.0
2020-05-06,5353.86,0.0,-1.0,0.0
2020-05-07,5451.32,1.0,-1.0,1.0
2020-05-08,5445.75,0.0,0.0,1.0
2020-05-11,5507.7,0.0,1.0,0.0
2020-05-12,5496.19,0.0,1.0,0.0
2020-05-13,5512.46,0.0,1.0,0.0
2020-05-14,5536.28,0.0,1.0,0.0
2020-05-15,5487.11,0.0,1.0,0.0
2020-05-18,5507.93,0.0,1.0,0.0
2020-05-19,5478.82,0.0,1.0,0.0
2020-05-20,5547.88,0.0,1.0,0.0
2020-05-21,5489.7,0.0,1.0,0.0
2020-05-22,5426.17,0.0,1.0,0.0
2020-05-25,5328.23,0.0,1.0,0.0
2020-05-26,5316.6,-1.0,1.0,-1.0
2020-05-27,5420.21,0.0,0.0,-1.0
2020-05-28,5369.5,0.0,-1.0,0.0
2020-05-29,5361.17,0.0,-1.0,0.0
2020-06-01,5406.34,0.0,-1.0,0.0
2020-06-02,5569.48,0.0,-1.0,0.0
2020-06-03,5566.44,0.0,-1.0,0.0
2020-06-04,5572.31,0.0,-1.0,0.0
2020-06-05,5576.75,0.0,-1.0,0.0
2020-06-08,5585.42,0.0,-1.0,0.0
2020-06-09,5575.3,0.0,-1.0,0.0
2020-06-10,5610.38,0.0,-1.0,0.0
2020-06-11,5615.24,0.0,-1.0,0.0
2020-06-12,5589.1,1.0,-1.0,1.0
2020-06-15,5591.49,0.0,0.0,1.0
2020-06-16,5590.64,-1.0,1.0,-1.0
2020-06-17,5695.3,0.0,0.0,-1.0
2020-06-18,5735.42,0.0,-1.0,0.0
2020-06-19,5734.4,0.0,-1.0,0.0
2020-06-22,5787.15,0.0,-1.0,0.0
2020-06-23,5784.03,0.0,-1.0,0.0
2020-06-24,5804.34,0.0,-1.0,0.0
2020-06-29,5789.09,1.0,-1.0,1.0
2020-06-30,5762.44,0.0,0.0,1.0
2020-07-01,5864.42,0.0,1.0,0.0
2020-07-02,5881.89,0.0,1.0,0.0
2020-07-03,5975.28,-1.0,1.0,-1.0
2020-07-06,6051.51,0.0,0.0,-1.0
2020-07-07,6299.86,1.0,-1.0,1.0
2020-07-08,6380.03,-1.0,0.0,-1.0
2020-07-09,6535.42,0.0,-1.0,0.0
2020-07-10,6693.75,0.0,-1.0,0.0
2020-07-13,6676.44,0.0,-1.0,0.0
2020-07-14,6899.52,1.0,-1.0,1.0
2020-07-15,6807.73,0.0,0.0,1.0
2020-07-16,6638.84,0.0,1.0,0.0
2020-07-17,6320.0,0.0,1.0,0.0
2020-07-20,6344.59,-1.0,1.0,-1.0
2020-07-21,6526.83,0.0,0.0,-1.0
2020-07-22,6563.32,0.0,-1.0,0.0
2020-07-23,6620.69,0.0,-1.0,0.0
2020-07-24,6620.09,1.0,-1.0,1.0
2020-07-27,6283.98,0.0,0.0,1.0
2020-07-28,6298.74,0.0,1.0,0.0
2020-07-29,6359.66,0.0,1.0,0.0
2020-07-30,6530.27,0.0,1.0,0.0
2020-07-31,6511.44,0.0,1.0,0.0
2020-08-03,6579.67,0.0,1.0,0.0
2020-08-04,6739.81,0.0,1.0,0.0
2020-08-05,6697.71,0.0,1.0,0.0
2020-08-06,6772.84,0.0,1.0,0.0
2020-08-07,6770.3,0.0,1.0,0.0
2020-08-10,6688.88,-1.0,1.0,-1.0
2020-08-11,6725.3,1.0,0.0,1.0
2020-08-12,6600.85,0.0,1.0,0.0
2020-08-13,6528.4,-1.0,1.0,-1.0
2020-08-14,6552.66,0.0,0.0,-1.0
2020-08-17,6623.56,0.0,-1.0,0.0
2020-08-18,6744.55,0.0,-1.0,0.0
2020-08-19,6789.4,0.0,-1.0,0.0
2020-08-20,6666.27,0.0,-1.0,0.0
2020-08-21,6593.79,0.0,-1.0,0.0
2020-08-24,6643.94,0.0,-1.0,0.0
2020-08-25,6688.96,0.0,-1.0,0.0
2020-08-26,6652.55,0.0,-1.0,0.0
2020-08-27,6525.88,0.0,-1.0,0.0
2020-08-28,6578.79,0.0,-1.0,0.0
2020-08-31,6691.21,0.0,-1.0,0.0
2020-09-01,6668.43,0.0,-1.0,0.0
2020-09-02,6710.46,0.0,-1.0,0.0
2020-09-03,6717.56,0.0,-1.0,0.0
2020-09-04,6662.25,0.0,-1.0,0.0
2020-09-07,6618.58,0.0,-1.0,0.0
2020-09-08,6478.81,0.0,-1.0,0.0
2020-09-09,6525.1,1.0,-1.0,1.0
2020-09-10,6349.22,0.0,0.0,1.0
2020-09-11,6235.57,0.0,1.0,0.0
2020-09-14,6311.97,0.0,1.0,0.0
2020-09-15,6351.24,0.0,1.0,0.0
2020-09-16,6387.88,-1.0,1.0,-1.0
2020-09-17,6353.84,0.0,0.0,-1.0
2020-09-18,6367.02,0.0,-1.0,0.0
2020-09-21,6469.47,0.0,-1.0,0.0
