,收盘,delta_position_long_only,position_long_short,delta_position_long_short
2022-04-28,2958.28,0.0,1.0,0.0
2022-04-29,2975.48,-1.0,1.0,-1.0
2022-05-05,3047.06,0.0,0.0,-1.0
2022-05-06,3067.76,0.0,-1.0,0.0
2022-05-09,3001.56,0.0,-1.0,0.0
2022-05-10,3004.14,0.0,-1.0,0.0
2022-05-11,3035.84,0.0,-1.0,0.0
2022-05-12,3058.7,0.0,-1.0,0.0
2022-05-13,3054.99,0.0,-1.0,0.0
2022-05-16,3084.28,0.0,-1.0,0.0
2022-05-17,3073.75,0.0,-1.0,0.0
2022-05-18,3093.7,0.0,-1.0,0.0
2022-05-19,3085.98,0.0,-1.0,0.0
2022-05-20,3096.96,0.0,-1.0,0.0
2022-05-23,3146.57,0.0,-1.0,0.0
2022-05-24,3146.86,0.0,-1.0,0.0
2022-05-25,3070.93,0.0,-1.0,0.0
2022-05-26,3107.46,0.0,-1.0,0.0
2022-05-27,3123.11,0.0,-1.0,0.0
2022-05-30,3130.24,0.0,-1.0,0.0
2022-05-31,3149.06,0.0,-1.0,0.0
2022-06-01,3186.43,1.0,-1.0,1.0
2022-06-02,3182.16,0.0,0.0,1.0
2022-06-06,3195.46,0.0,1.0,0.0
2022-06-07,3236.37,0.0,1.0,0.0
2022-06-08,3241.76,0.0,1.0,0.0
2022-06-09,3263.79,0.0,1.0,0.0
2022-06-10,3238.95,0.0,1.0,0.0
2022-06-13,3284.83,0.0,1.0,0.0
2022-06-14,3255.55,0.0,1.0,0.0
2022-06-15,3288.91,0.0,1.0,0.0
2022-06-16,3305.41,0.0,1.0,0.0
2022-06-17,3285.38,0.0,1.0,0.0
2022-06-20,3316.79,0.0,1.0,0.0
2022-06-21,3315.43,0.0,1.0,0.0
2022-06-22,3306.72,0.0,1.0,0.0
2022-06-23,3267.2,0.0,1.0,0.0
2022-06-24,3320.15,0.0,1.0,0.0
2022-06-27,3349.75,0.0,1.0,0.0
2022-06-28,3379.19,0.0,1.0,0.0
2022-06-29,3409.21,0.0,1.0,0.0
2022-06-30,3361.52,0.0,1.0,0.0
2022-07-01,3398.62,0.0,1.0,0.0
2022-07-04,3387.64,0.0,1.0,0.0
2022-07-05,3405.43,0.0,1.0,0.0
2022-07-06,3404.03,0.0,1.0,0.0
2022-07-07,3355.35,0.0,1.0,0.0
2022-07-08,3364.4,0.0,1.0,0.0
2022-07-11,3356.08,0.0,1.0,0.0
2022-07-12,3313.58,0.0,1.0,0.0
2022-07-13,3281.47,-1.0,1.0,-1.0
2022-07-14,3284.29,0.0,0.0,-1.0
2022-07-15,3281.74,0.0,-1.0,0.0
2022-07-18,3228.06,0.0,-1.0,0.0
2022-07-19,3278.1,0.0,-1.0,0.0
2022-07-20,3279.43,0.0,-1.0,0.0
2022-07-21,3304.72,0.0,-1.0,0.0
2022-07-22,3272.0,0.0,-1.0,0.0
2022-07-25,3269.97,0.0,-1.0,0.0
2022-07-26,3250.39,0.0,-1.0,0.0
2022-07-27,3277.44,0.0,-1.0,0.0
2022-07-28,3275.76,1.0,-1.0,1.0
2022-07-29,3282.58,0.0,0.0,1.0
2022-08-01,3253.24,0.0,1.0,0.0
2022-08-02,3259.96,0.0,1.0,0.0
2022-08-03,3186.27,-1.0,1.0,-1.0
2022-08-04,3163.67,0.0,0.0,-1.0
2022-08-05,3189.04,1.0,-1.0,1.0
2022-08-08,3227.03,0.0,0.0,1.0
2022-08-09,3236.93,0.0,1.0,0.0
2022-08-10,3247.43,0.0,1.0,0.0
2022-08-11,3230.02,0.0,1.0,0.0
2022-08-12,3281.67,0.0,1.0,0.0
2022-08-15,3276.89,-1.0,1.0,-1.0
2022-08-16,3276.09,0.0,0.0,-1.0
2022-08-17,3277.88,0.0,-1.0,0.0
2022-08-18,3292.53,0.0,-1.0,0.0
2022-08-19,3277.54,0.0,-1.0,0.0
2022-08-22,3258.08,0.0,-1.0,0.0
2022-08-23,3277.79,0.0,-1.0,0.0
2022-08-24,3276.22,0.0,-1.0,0.0
2022-08-25,3215.2,0.0,-1.0,0.0
2022-08-26,3246.25,0.0,-1.0,0.0
2022-08-29,3236.22,0.0,-1.0,0.0
2022-08-30,3240.73,0.0,-1.0,0.0
2022-08-31,3227.22,0.0,-1.0,0.0
2022-09-01,3202.14,0.0,-1.0,0.0
2022-09-02,3184.98,0.0,-1.0,0.0
2022-09-05,3186.48,0.0,-1.0,0.0
2022-09-06,3199.91,0.0,-1.0,0.0
2022-09-07,3243.45,0.0,-1.0,0.0
2022-09-08,3246.29,0.0,-1.0,0.0
2022-09-09,3235.59,0.0,-1.0,0.0
2022-09-13,3262.05,0.0,-1.0,0.0
2022-09-14,3263.8,0.0,-1.0,0.0
2022-09-15,3237.54,0.0,-1.0,0.0
2022-09-16,3199.92,0.0,-1.0,0.0
2022-09-19,3126.4,0.0,-1.0,0.0
2022-09-20,3115.6,0.0,-1.0,0.0
2022-09-21,3122.41,0.0,-1.0,0.0
2022-09-22,3117.18,0.0,-1.0,0.0
2022-09-23,3108.91,0.0,-1.0,0.0
2022-09-26,3088.37,0.0,-1.0,0.0
2022-09-27,3051.23,0.0,-1.0,0.0
2022-09-28,3093.86,0.0,-1.0,0.0
2022-09-29,3045.07,0.0,-1.0,0.0
2022-09-30,3041.2,0.0,-1.0,0.0
2022-10-10,3024.39,0.0,-1.0,0.0
2022-10-11,2974.15,0.0,-1.0,0.0
2022-10-12,2979.79,0.0,-1.0,0.0
2022-10-13,3025.51,0.0,-1.0,0.0
2022-10-14,3016.36,0.0,-1.0,0.0
2022-10-17,3071.99,1.0,-1.0,1.0
2022-10-18,3084.94,0.0,0.0,1.0
2022-10-19,3080.96,0.0,1.0,0.0
2022-10-20,3044.38,0.0,1.0,0.0
2022-10-21,3035.05,0.0,1.0,0.0
2022-10-24,3038.93,0.0,1.0,0.0
2022-10-25,2977.56,-1.0,1.0,-1.0
2022-10-26,2976.28,0.0,0.0,-1.0
2022-10-27,2999.5,1.0,-1.0,1.0
2022-10-28,2982.9,0.0,0.0,1.0
2022-10-31,2915.93,0.0,1.0,0.0
2022-11-01,2893.48,-1.0,1.0,-1.0
2022-11-02,2969.2,0.0,0.0,-1.0
2022-11-03,3003.37,1.0,-1.0,1.0
2022-11-04,2997.81,0.0,0.0,1.0
2022-11-07,3070.8,0.0,1.0,0.0
2022-11-08,3077.82,0.0,1.0,0.0
2022-11-09,3064.49,-1.0,1.0,-1.0
2022-11-10,3048.17,0.0,0.0,-1.0
2022-11-11,3036.13,0.0,-1.0,0.0
2022-11-14,3087.29,0.0,-1.0,0.0
2022-11-15,3083.4,0.0,-1.0,0.0
2022-11-16,3134.08,0.0,-1.0,0.0
2022-11-17,3119.98,0.0,-1.0,0.0
2022-11-18,3115.43,0.0,-1.0,0.0
2022-11-21,3097.24,0.0,-1.0,0.0
2022-11-22,3085.04,0.0,-1.0,0.0
2022-11-23,3088.94,1.0,-1.0,1.0
2022-11-24,3096.91,0.0,0.0,1.0
2022-11-25,3089.31,0.0,1.0,0.0
2022-11-28,3101.69,0.0,1.0,0.0
2022-11-29,3078.55,0.0,1.0,0.0
2022-11-30,3149.75,0.0,1.0,0.0
2022-12-01,3151.34,0.0,1.0,0.0
2022-12-02,3165.47,0.0,1.0,0.0
2022-12-05,3156.14,-1.0,1.0,-1.0
2022-12-06,3211.81,1.0,0.0,1.0
2022-12-07,3212.53,0.0,1.0,0.0
2022-12-08,3199.62,-1.0,1.0,-1.0
2022-12-09,3197.35,0.0,0.0,-1.0
2022-12-12,3206.95,0.0,-1.0,0.0
2022-12-13,3179.04,0.0,-1.0,0.0
2022-12-14,3176.33,0.0,-1.0,0.0
2022-12-15,3176.53,0.0,-1.0,0.0
2022-12-16,3168.65,0.0,-1.0,0.0
2022-12-19,3167.86,0.0,-1.0,0.0
2022-12-20,3107.12,0.0,-1.0,0.0
2022-12-21,3073.77,0.0,-1.0,0.0
2022-12-22,3068.41,0.0,-1.0,0.0
2022-12-23,3054.43,0.0,-1.0,0.0
2022-12-26,3045.87,0.0,-1.0,0.0
2022-12-27,3065.56,0.0,-1.0,0.0
2022-12-28,3095.57,0.0,-1.0,0.0
2022-12-29,3087.4,0.0,-1.0,0.0
2022-12-30,3073.7,0.0,-1.0,0.0
2023-01-03,3089.26,0.0,-1.0,0.0
2023-01-04,3116.51,0.0,-1.0,0.0
2023-01-05,3123.52,0.0,-1.0,0.0
2023-01-06,3155.22,1.0,-1.0,1.0
2023-01-09,3157.64,0.0,0.0,1.0
2023-01-10,3176.08,0.0,1.0,0.0
2023-01-11,3169.51,0.0,1.0,0.0
2023-01-12,3161.84,0.0,1.0,0.0
2023-01-13,3163.45,0.0,1.0,0.0
2023-01-16,3195.31,0.0,1.0,0.0
2023-01-17,3227.59,0.0,1.0,0.0
2023-01-18,3224.24,0.0,1.0,0.0
2023-01-19,3224.41,0.0,1.0,0.0
2023-01-20,3240.28,0.0,1.0,0.0
2023-01-30,3264.81,-1.0,1.0,-1.0
2023-01-31,3269.32,0.0,0.0,-1.0
2023-02-01,3255.67,0.0,-1.0,0.0
2023-02-02,3284.92,0.0,-1.0,0.0
2023-02-03,3285.67,0.0,-1.0,0.0
2023-02-06,3263.41,1.0,-1.0,1.0
2023-02-07,3238.7,0.0,0.0,1.0
2023-02-08,3248.09,0.0,1.0,0.0
2023-02-09,3232.11,-1.0,1.0,-1.0
2023-02-10,3270.38,1.0,0.0,1.0
2023-02-13,3260.67,0.0,1.0,0.0
2023-02-14,3284.16,0.0,1.0,0.0
2023-02-15,3293.28,0.0,1.0,0.0
2023-02-16,3280.49,0.0,1.0,0.0
2023-02-17,3249.03,-1.0,1.0,-1.0
2023-02-20,3224.02,0.0,0.0,-1.0
2023-02-21,3290.34,0.0,-1.0,0.0
2023-02-22,3306.52,0.0,-1.0,0.0
2023-02-23,3291.15,0.0,-1.0,0.0
2023-02-24,3287.48,0.0,-1.0,0.0
2023-02-27,3267.16,1.0,-1.0,1.0
2023-02-28,3258.03,0.0,0.0,1.0
2023-03-01,3279.61,0.0,1.0,0.0
2023-03-02,3312.35,-1.0,1.0,-1.0
2023-03-03,3310.65,0.0,0.0,-1.0
2023-03-06,3328.39,0.0,-1.0,0.0
2023-03-07,3322.03,0.0,-1.0,0.0
2023-03-08,3285.1,0.0,-1.0,0.0
2023-03-09,3283.25,0.0,-1.0,0.0
2023-03-10,3276.09,0.0,-1.0,0.0
