,收盘,gain,loss,gain_llt,loss_llt,vnsp_llt
2021-02-02,3159.99,0.05773885677969953,-0.021967895782087955,0.1031599015068693,-0.004898171469680592,0.10560898724171028
2021-02-03,3228.7,0.0846115967863798,-0.009454498630179938,0.10135265132132917,-0.005261875264254392,0.10398358895345701
2021-02-04,3223.77,0.09114413035071371,-0.006802061671595653,0.10071580383626451,-0.005120188693254485,0.10327589818289236
2021-02-05,3200.55,0.05342645845356556,-0.022234441320029535,0.09909214901367609,-0.0054064543416424615,0.10179537618449791
2021-02-08,3193.71,0.08981690074908745,-0.005863578527488481,0.09750124209680612,-0.005653533473654892,0.1003280088336341
2021-02-09,3278.06,0.14118596190595914,-6.796460404017179e-05,0.09883890258864521,-0.005172888668952116,0.10142534692312176
2021-02-10,3334.24,0.11419165911203813,-0.0016638363845376475,0.10090081929086622,-0.0045843044623194475,0.10319297152202639
2021-02-18,3413.81,0.14885890987169392,0.0,0.10310805140835017,-0.004027475933362366,0.10512178937503176
2021-02-19,3320.14,0.11072081727630416,-0.002304360454225954,0.10509060235464734,-0.0035239556625126763,0.1068525801859041
2021-02-22,3285.53,0.0252392391415739,-0.05683222419759729,0.10295195057571514,-0.004898440468570161,0.10540117081000065
2021-02-23,3138.67,0.011490173790700598,-0.08315135343823368,0.09768684915306312,-0.008839786119841434,0.1021067422129843
2021-02-24,3112.36,0.011626653689943887,-0.07794539676217085,0.09223341473687215,-0.013279218020723186,0.09887302374723421
2021-02-25,3007.46,0.01921235303579635,-0.059735637962783056,0.08729610715340252,-0.01674318940012597,0.09566770185346603
2021-02-26,2977.18,0.0032769809503288678,-0.10737272612330422,0.08232846820830356,-0.020996664416585962,0.09282680041659708
2021-03-01,2914.11,0.004667878731250123,-0.09722051998661524,0.07713186305818247,-0.026261982161194068,0.09026285413878006
2021-03-02,2994.75,0.004607597326141807,-0.09315473239537919,0.0722350569095752,-0.030807086270701445,0.08763860004492648
2021-03-03,2966.89,0.01208403491544766,-0.06841256491122978,0.0678225826874474,-0.0341914633200846,0.08491831434749025
2021-03-04,2997.75,0.0010561562021790677,-0.11440216939148845,0.06351528513047536,-0.038098564939747295,0.08256456760034954
2021-03-05,2851.87,0.007690749259229608,-0.0774858289046033,0.05928172664659771,-0.042106014789274435,0.08033473404123544
2021-03-08,2871.97,0.0,-0.2535745564257217,0.055227858041785746,-0.05043849092331939,0.08044710350344592
2021-03-09,2728.84,0.0034695061479826936,-0.12902676316071593,0.05124295694975134,-0.0600332690137702,0.08125959145663689
2021-03-10,2633.45,0.00237760302424623,-0.15316869906925198,0.0475391720664025,-0.065885293565193,0.08048181884899944
2021-03-11,2676.7,0.002933744709928926,-0.1384203458870038,0.044008893973722304,-0.07174618330547324,0.07988198562645936
2021-03-12,2746.58,0.008632686743248203,-0.09375398783840885,0.04086526436043365,-0.0753765973026982,0.07855356301178319
2021-03-15,2756.81,0.004524878954378231,-0.11600895310349539,0.03793842328684729,-0.07808784021475831,0.0769823433942269
2021-03-16,2644.01,0.002082824619176106,-0.1449871902146664,0.03495365960613807,-0.08231902231242914,0.0761131707623531
2021-03-17,2672.12,0.0,-0.3001191764710737,0.03198024601911683,-0.0923160118600926,0.07813825194916363
2021-03-18,2704.14,0.0012353964219645249,-0.23605242971216162,0.029137798600916975,-0.10476948223916933,0.08152253972050216
2021-03-19,2748.73,0.008813953759691198,-0.12469875971596557,0.026734640455420924,-0.11089093487168958,0.08218010789126624
2021-03-22,2671.52,0.014789908357939169,-0.09541533900571746,0.024903912849487793,-0.11211899917636377,0.08096341243767022
2021-03-23,2698.26,0.007914925873091588,-0.12516879135525516,0.023147945878863107,-0.11328092281884236,0.0797884072882848
